"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","Month","Day","Date","Unique_ID","Years_sinceStart","Latitude","Longitude","Orthometric_Height","Distance_to_Water","Total unvegetated","Bare","Dead","Rock","Wood","Wrack","Water","Other Unvegetated","Total live veg","A-Algae","B-Brackish","F-Freshwater","H-Halophyte","U-Upland","Other live vegetation","EIR","Richness","SWdiv","Invasive_Cover","Unveg_to_veg","Salt_to_Total","Spartina alterniflora","Spartina patens","Juncus roemerianus","Salicornia pacifica","Overstory","NA","ResSite"
"ACE","EIN","T6","2","H-High Marsh",2018,10,18,2018.79452054795,"ACEEINT6220181018",5.9776,32.50597,-80.32527,0.642,88,44.17,44.17,,,,,,,55.83,,,,55.83,,,0.5583,1,0,,0.791151710549884,1,55.83,,0,,,,"ACE EIN"
"ACE","EIN","T6","3","H-High Marsh",2018,10,18,2018.79452054795,"ACEEINT6320181018",5.9776,32.50589,-80.32535,0.604,76,5.12,5.12,,,,,,,94.88,,,,94.88,,,0.9488,1,0,,0.0539629005059022,1,0,,94.88,,,,"ACE EIN"
"ACE","EIN","T6","4","T-Transition",2018,10,18,2018.79452054795,"ACEEINT6420181018",5.9776,32.50578,-80.32546,0.627,61,71.83,71.83,,,,,,,28.17,,,,28.17,,,0.2817,1,0,,2.5498757543486,1,28.17,,0,,,,"ACE EIN"
"ACE","EIN","T6","5","T-Transition",2018,10,18,2018.79452054795,"ACEEINT6520181018",5.9776,32.5057,-80.32554,0.62,49,63.02,63.02,,,,,,,36.98,,,,36.98,,,0.3698,1,0,,1.70416441319632,1,36.98,,0,,,,"ACE EIN"
"ACE","EIN","T6","6","T-Transition",2018,10,18,2018.79452054795,"ACEEINT6620181018",5.9776,32.50558,-80.32566,0.681,31,59.19,59.19,,,,,,,40.81,,,,40.81,,,0.4081,1,0,,1.45037980887037,1,40.81,,0,,,,"ACE EIN"
"ACE","EIN","T6","7","L-Low Marsh",2018,10,18,2018.79452054795,"ACEEINT6720181018",5.9776,32.50547,-80.32577,0.806,15,61.13,61.13,,,,,,,38.87,,,,38.87,,,0.3887,1,0,,1.57267815796244,1,38.87,,0,,,,"ACE EIN"
"ACE","EIN","T6","8","L-Low Marsh",2018,10,18,2018.79452054795,"ACEEINT6820181018",5.9776,32.5058447915,-80.3249689999,0.737,5,17.02,17.02,,,,,,,82.98,,,,82.98,,,0.8298,1,0,,0.205109664979513,1,82.98,,0,,,,"ACE EIN"
"ACE","EIN","T4","1","H-High Marsh",2018,10,19,2018.79726027397,"ACEEINT4120181019",5.9803,32.50537,-80.3245,,84,94.32,94.32,,,,,,,5.68,,,,5.68,,,0.0568,1,0,,16.6056338028169,1,5.68,,0,,,,"ACE EIN"
"ACE","EIN","T4","2","H-High Marsh",2018,10,19,2018.79726027397,"ACEEINT4220181019",5.9803,32.50532,-80.32459,0.635,74,16.53,16.53,,,,,,,83.47,,,,83.47,,,0.8347,2,0.667039480918374,,0.198035222235534,1,32.24,,51.23,,,,"ACE EIN"
"ACE","EIN","T4","3","H-High Marsh",2018,10,19,2018.79726027397,"ACEEINT4320181019",5.9803,32.50526,-80.32468,0.545,63,73.47,73.47,,,,,,,26.53,,,,26.53,,,0.2653,1,0,,2.76931775348662,1,26.53,,0,,,,"ACE EIN"
"ACE","EIN","T4","4","T-Transition",2018,10,19,2018.79726027397,"ACEEINT4420181019",5.9803,32.5052,-80.32476,0.521,53,63.02,63.02,,,,,,,36.98,,,,36.98,,,0.3698,1,0,,1.70416441319632,1,36.98,,0,,,,"ACE EIN"
"ACE","EIN","T4","5","T-Transition",2018,10,19,2018.79726027397,"ACEEINT4520181019",5.9803,32.50515,-80.32485,0.523,43,91.9,91.9,,,,,,,8.1,,,,8.1,,,0.081,1,0,,11.3456790123457,1,8.1,,0,,,,"ACE EIN"
"ACE","EIN","T4","6","T-Transition",2018,10,19,2018.79726027397,"ACEEINT4620181019",5.9803,32.50509,-80.32495,0.595,31,82.6,82.6,,,,,,,17.4,,,,17.4,,,0.174,1,0,,4.74712643678161,1,17.4,,0,,,,"ACE EIN"
"ACE","EIN","T4","7","L-Low Marsh",2018,10,19,2018.79726027397,"ACEEINT4720181019",5.9803,32.50503,-80.32505,0.717,19,53.08,53.08,,,,,,,46.92,,,,46.92,,,0.4692,1,0,,1.13128729752771,1,46.92,,0,,,,"ACE EIN"
"ACE","EIN","T4","8","L-Low Marsh",2018,10,19,2018.79726027397,"ACEEINT4820181019",5.9803,32.50495,-80.32517,0.765,5,23.11,23.11,,,,,,,76.89,,,,76.89,,,0.7689,1,0,,0.300559240473404,1,76.89,,0,,,,"ACE EIN"
"ACE","EIN","T5","1","H-High Marsh",2018,10,19,2018.79726027397,"ACEEINT5120181019",5.9803,32.5054008942,-80.3258319751,,91,96.66,96.66,,,,,,,3.34,,,,3.34,,,0.0334,1,0,,28.940119760479,1,3.34,,0,,,,"ACE EIN"
"ACE","EIN","T5","2","H-High Marsh",2018,10,19,2018.79726027397,"ACEEINT5220181019",5.9803,32.50579,-80.32503,0.694,83,23.87,23.87,,,,,,,76.12,,,,76.12,,,0.76128,2,0.640854064514251,,0.313583815028902,1,25.86,,50.26,,,,"ACE EIN"
"ACE","EIN","T5","3","H-High Marsh",2018,10,19,2018.79726027397,"ACEEINT5320181019",5.9803,32.50571,-80.3251,0.635,72,81.16,81.16,,,,,,,18.84,,,,18.84,,,0.1884,1,0,,4.30785562632696,1,18.84,,0,,,,"ACE EIN"
"ACE","EIN","T5","4","T-Transition",2018,10,19,2018.79726027397,"ACEEINT5420181019",5.9803,32.50564,-80.32517,0.583,62,86.75,86.75,,,,,,,13.25,,,,13.25,,,0.1325,1,0,,6.54716981132075,1,13.25,,0,,,,"ACE EIN"
"ACE","EIN","T5","1","H-High Marsh",2019,10,23,2019.80821917808,"ACEEINT5120191023",6.9913,32.5054008942,-80.3258319751,,91,93.12,93.12,,,,,,,6.88,,,,6.88,,,0.0688,1,0,,13.5348837209302,1,6.88,,0,,,,"ACE EIN"
"ACE","EIN","T5","2","H-High Marsh",2019,10,23,2019.80821917808,"ACEEINT5220191023",6.9913,32.50579,-80.32503,0.694,83,19.2,19.2,,,,,,,80.8,,,,80.8,,,0.808,2,0.667046807180151,,0.237623762376238,1,31.21,,49.59,,,,"ACE EIN"
"ACE","EIN","T5","3","H-High Marsh",2019,10,23,2019.80821917808,"ACEEINT5320191023",6.9913,32.50571,-80.3251,0.635,72,82.6,82.6,,,,,,,17.4,,,,17.4,,,0.174,1,0,,4.74712643678161,1,17.4,,0,,,,"ACE EIN"
"ACE","EIN","T5","4","T-Transition",2019,10,23,2019.80821917808,"ACEEINT5420191023",6.9913,32.50564,-80.32517,0.583,62,86.75,86.75,,,,,,,13.25,,,,13.25,,,0.1325,1,0,,6.54716981132075,1,13.25,,0,,,,"ACE EIN"
"ACE","EIN","T5","5","T-Transition",2019,10,23,2019.80821917808,"ACEEINT5520191023",6.9913,32.50555,-80.32525,0.563,50,71.83,71.83,,,,,,,28.17,,,,28.17,,,0.2817,1,0,,2.5498757543486,1,28.17,,0,,,,"ACE EIN"
"ACE","EIN","T5","6","T-Transition",2019,10,23,2019.80821917808,"ACEEINT5620191023",6.9913,32.50543,-80.32537,0.636,32,64.86,64.86,,,,,,,35.14,,,,35.14,,,0.3514,1,0,,1.84575981787137,1,35.14,,0,,,,"ACE EIN"
"ACE","EIN","T5","7","L-Low Marsh",2019,10,23,2019.80821917808,"ACEEINT5720191023",6.9913,32.50531,-80.32548,0.743,15,50.94,50.94,,,,,,,49.06,,,,49.06,,,0.4906,1,0,,1.03832042397065,1,49.06,,0,,,,"ACE EIN"
"ACE","EIN","T5","8","L-Low Marsh",2019,10,23,2019.80821917808,"ACEEINT5820191023",6.9913,32.5052446113,-80.3255492378,0.677,5,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIN"
"ACE","EIN","T6","1","H-High Marsh",2019,10,23,2019.80821917808,"ACEEINT6120191023",6.9913,32.5060220717,-80.3252203122,,96,53.08,53.08,,,,,,,46.92,,,,46.92,,,0.4692,1,0,,1.13128729752771,1,46.92,,0,,,,"ACE EIN"
"ACE","EIN","T6","2","H-High Marsh",2019,10,23,2019.80821917808,"ACEEINT6220191023",6.9913,32.50597,-80.32527,0.642,88,39.34,39.34,,,,,,,60.66,,,,60.66,,,0.6066,1,0,,0.648532805802836,1,60.66,,0,,,,"ACE EIN"
"ACE","EIN","T6","3","H-High Marsh",2019,10,23,2019.80821917808,"ACEEINT6320191023",6.9913,32.50589,-80.32535,0.604,76,5.12,5.12,,,,,,,94.88,,,,94.88,,,0.9488,1,0,,0.0539629005059022,1,0,,94.88,,,,"ACE EIN"
"ACE","EIN","T6","4","T-Transition",2019,10,23,2019.80821917808,"ACEEINT6420191023",6.9913,32.50578,-80.32546,0.627,61,64.86,64.86,,,,,,,35.14,,,,35.14,,,0.3514,1,0,,1.84575981787137,1,35.14,,0,,,,"ACE EIN"
"ACE","EIN","T6","5","T-Transition",2019,10,23,2019.80821917808,"ACEEINT6520191023",6.9913,32.5057,-80.32554,0.62,49,46.49,46.49,,,,,,,53.51,,,,53.51,,,0.5351,1,0,,0.86880956830499,1,53.51,,0,,,,"ACE EIN"
"ACE","EIN","T6","6","T-Transition",2019,10,23,2019.80821917808,"ACEEINT6620191023",6.9913,32.50558,-80.32566,0.681,31,53.08,53.08,,,,,,,46.92,,,,46.92,,,0.4692,1,0,,1.13128729752771,1,46.92,,0,,,,"ACE EIN"
"ACE","EIN","T6","7","L-Low Marsh",2019,10,23,2019.80821917808,"ACEEINT6720191023",6.9913,32.50547,-80.32577,0.806,15,48.74,48.74,,,,,,,51.26,,,,51.26,,,0.5126,1,0,,0.950838860710105,1,51.26,,0,,,,"ACE EIN"
"ACE","EIN","T6","8","L-Low Marsh",2019,10,23,2019.80821917808,"ACEEINT6820191023",6.9913,32.5058447915,-80.3249689999,0.737,5,41.79,41.79,,,,,,,58.21,,,,58.21,,,0.5821,1,0,,0.717917883525167,1,58.21,,0,,,,"ACE EIN"
"ACE","EIN","T4","2","H-High Marsh",2019,10,24,2019.81095890411,"ACEEINT4220191024",6.994,32.50532,-80.32459,0.635,74,34.25,34.25,,,,,,,65.76,,,,65.76,,,0.65753,2,0.68982167351462,,0.520833333333333,1,35.56,,30.2,,,,"ACE EIN"
"ACE","EIN","T4","3","H-High Marsh",2019,10,24,2019.81095890411,"ACEEINT4320191024",6.994,32.50526,-80.32468,0.545,63,46.49,46.49,,,,,,,53.51,,,,53.51,,,0.5351,1,0,,0.86880956830499,1,53.51,,0,,,,"ACE EIN"
"ACE","EIN","T4","4","T-Transition",2019,10,24,2019.81095890411,"ACEEINT4420191024",6.994,32.5052,-80.32476,0.521,53,53.08,53.08,,,,,,,46.92,,,,46.92,,,0.4692,1,0,,1.13128729752771,1,46.92,,0,,,,"ACE EIN"
"ACE","EIN","T4","5","T-Transition",2019,10,24,2019.81095890411,"ACEEINT4520191024",6.994,32.50515,-80.32485,0.523,43,73.47,73.47,,,,,,,26.53,,,,26.53,,,0.2653,1,0,,2.76931775348662,1,26.53,,0,,,,"ACE EIN"
"ACE","EIN","T4","6","T-Transition",2019,10,24,2019.81095890411,"ACEEINT4620191024",6.994,32.50509,-80.32495,0.595,31,64.86,64.86,,,,,,,35.14,,,,35.14,,,0.3514,1,0,,1.84575981787137,1,35.14,,0,,,,"ACE EIN"
"ACE","EIN","T4","7","L-Low Marsh",2019,10,24,2019.81095890411,"ACEEINT4720191024",6.994,32.50503,-80.32505,0.717,19,68.43,68.43,,,,,,,31.57,,,,31.57,,,0.3157,1,0,,2.1675641431739,1,31.57,,0,,,,"ACE EIN"
"ACE","EIN","T4","8","L-Low Marsh",2019,10,24,2019.81095890411,"ACEEINT4820191024",6.994,32.50495,-80.32517,0.765,5,34.24,34.24,,,,,,,65.76,,,,65.76,,,0.6576,1,0,,0.520681265206813,1,65.76,,0,,,,"ACE EIN"
"ACE","EIN","T4","1","H-High Marsh",2019,10,25,2019.81369863014,"ACEEINT4120191025",6.9968,32.50537,-80.3245,,84,95.5,95.5,,,,,,,4.5,,,,4.5,,,0.045,1,0,,21.2222222222222,1,4.5,,0,,,,"ACE EIN"
"ACE","EIS","T1","1","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1120121010",0,32.4994927269,-80.3226003485,,84,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","2","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1220121010",0,32.4995,-80.32266,0.817,79,84.01,84.01,,,,,,,15.99,,,,15.99,,,0.1599,1,0,,5.25390869293308,1,15.99,,0,,,,"ACE EIS"
"ACE","EIS","T1","3","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1320121010",0,32.49952,-80.32278,0.792,67,68.43,68.43,,,,,,,31.57,,,,31.57,,,0.3157,1,0,,2.1675641431739,1,31.57,,0,,,,"ACE EIS"
"ACE","EIS","T1","4","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1420121010",0,32.49953,-80.32288,0.824,57,71.83,71.83,,,,,,,28.17,,,,28.17,,,0.2817,1,0,,2.5498757543486,1,28.17,,0,,,,"ACE EIS"
"ACE","EIS","T1","5","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1520121010",0,32.49955,-80.32299,0.825,47,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","6","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1620121010",0,32.49956,-80.3231,0.834,37,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","7","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1720121010",0,32.49957,-80.3232,0.875,27,67.68,67.68,,,,,,,32.32,,,,32.32,,,0.3232,1,0,,2.09405940594059,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","8","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1820121010",0,32.49959,-80.32331,0.938,17,79.07,79.07,,,,,,,20.93,,,,20.93,,,0.2093,2,0.516145006007333,,3.77783086478739,1,4.43,,0,,,,"ACE EIS"
"ACE","EIS","T1","9","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST1920121010",0,32.4996122421,-80.3234753983,0.896,1,74.35,74.35,,,,,,,25.65,,,,25.65,,,0.2565,1,0,,2.89863547758285,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","1","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST2120121010",0,32.5000651251,-80.3228162723,0.889,51,96.66,96.66,,,,,,,3.34,,,,3.34,,,0.0334,1,0,,28.940119760479,1,3.34,,0,,,,"ACE EIS"
"ACE","EIS","T2","2","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST2220121010",0,32.50007,-80.32287,0.872,46,10.28,10.28,,,,,,,89.72,,,,89.72,,,0.8972,2,0.375140308195471,,0.114578689255461,1,11.14,,0,,,,"ACE EIS"
"ACE","EIS","T2","3","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST2320121010",0,32.50009,-80.323,0.851,33,69.46,69.46,,,,,,,30.54,,,,30.54,,,0.3054,1,0,,2.27439423706614,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","4","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST2420121010",0,32.5001,-80.32312,0.867,22,59.64,59.64,,,,,,,40.36,,,,40.36,,,0.4036,1,0,,1.47770069375619,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","5","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST2520121010",0,32.50011,-80.32323,0.912,12,84.81,84.81,,,,,,,15.19,,,,15.19,,,0.1519,1,0,,5.58327847267939,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","6","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST2620121010",0,32.50014,-80.32335,0.735,1,90.75,90.75,,,,,,,9.25,,,,9.25,,,0.0925,2,0.691111613469946,,9.81081081081081,1,4.92,,0,,,,"ACE EIS"
"ACE","EIS","T3","1","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST3120121010",0,32.5005396139,-80.3228464433,,45,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T3","2","H-High Marsh",2012,10,10,2012.77322404372,"ACEEIST3220121010",0,32.5005510973,-80.3229222564,0.82,38,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T3","3","T-Transition",2012,10,10,2012.77322404372,"ACEEIST3320121010",0,32.50056,-80.32297,0.786,34,75.07,75.07,,,,,,,24.93,,,,24.93,,,0.2493,1,0,,3.01123144805455,1,24.93,,0,,,,"ACE EIS"
"ACE","EIS","T3","4","T-Transition",2012,10,10,2012.77322404372,"ACEEIST3420121010",0,32.50057,-80.32306,0.786,25,96.66,96.66,,,,,,,3.34,,,,3.34,,,0.0334,1,0,,28.940119760479,1,3.34,,0,,,,"ACE EIS"
"ACE","EIS","T3","5","T-Transition",2012,10,10,2012.77322404372,"ACEEIST3520121010",0,32.50059,-80.32318,0.783,14,95.5,95.5,,,,,,,4.5,,,,4.5,,,0.045,1,0,,21.2222222222222,1,4.5,,0,,,,"ACE EIS"
"ACE","EIS","T3","6","L-Low Marsh",2012,10,10,2012.77322404372,"ACEEIST3620121010",0,32.5006125155,-80.323321675,0.704,1,90.7,90.7,,,,,,,9.3,,,,9.3,,,0.0719,2,0.535480949195815,,9.75268817204301,1,7.19,,0,,,,"ACE EIS"
"ACE","EIS","T1","1","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST112013102",0.9775,32.4994927269,-80.3226003485,,84,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","2","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST122013102",0.9775,32.4995,-80.32266,0.817,79,26.02,26.02,,,,,,,73.98,,,,73.98,,,0.7398,1,0,,0.351716680183833,1,73.98,,0,,,,"ACE EIS"
"ACE","EIS","T1","3","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST132013102",0.9775,32.49952,-80.32278,0.792,67,44.17,44.17,,,,,,,55.83,,,,55.83,,,0.5583,1,0,,0.791151710549884,1,55.83,,0,,,,"ACE EIS"
"ACE","EIS","T1","4","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST142013102",0.9775,32.49953,-80.32288,0.824,57,28.84,28.84,,,,,,,71.16,,,,71.16,,,0.7116,1,0,,0.405283867341203,1,71.16,,0,,,,"ACE EIS"
"ACE","EIS","T1","5","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST152013102",0.9775,32.49955,-80.32299,0.825,47,98.91,98.91,,,,,,,1.09,,,,1.09,,,0.0109,1,0,,90.743119266055,1,1.09,,0,,,,"ACE EIS"
"ACE","EIS","T1","6","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST162013102",0.9775,32.49956,-80.3231,0.834,37,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","7","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST172013102",0.9775,32.49957,-80.3232,0.875,27,54.98,54.98,,,,,,,45.02,,,,45.02,,,0.4502,1,0,,1.2212350066637,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","8","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST182013102",0.9775,32.49959,-80.32331,0.938,17,48.89,48.89,,,,,,,51.11,,,,51.11,,,0.5111,2,0.293856129132591,,0.956564273136373,1,4.41,,0,,,,"ACE EIS"
"ACE","EIS","T1","9","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST192013102",0.9775,32.4996122421,-80.3234753983,0.896,1,59.64,59.64,,,,,,,40.36,,,,40.36,,,0.4036,1,0,,1.47770069375619,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","1","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST212013102",0.9775,32.5000651251,-80.3228162723,0.889,51,75.07,75.07,,,,,,,24.93,,,,24.93,,,0.2493,1,0,,3.01123144805455,1,24.93,,0,,,,"ACE EIS"
"ACE","EIS","T2","2","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST222013102",0.9775,32.50007,-80.32287,0.872,46,7.42,7.42,,,,,,,92.58,,,,92.58,,,0.9258,2,0.677834707439458,,0.0801468999783971,1,38.21,,0,,,,"ACE EIS"
"ACE","EIS","T2","3","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST232013102",0.9775,32.50009,-80.323,0.851,33,11.57,11.57,,,,,,,88.43,,,,88.43,,,0.8843,1,0,,0.130837950921633,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","4","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST242013102",0.9775,32.5001,-80.32312,0.867,22,46.97,46.97,,,,,,,53.03,,,,53.03,,,0.5303,1,0,,0.885725061286064,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","5","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST252013102",0.9775,32.50011,-80.32323,0.912,12,46.97,46.97,,,,,,,53.03,,,,53.03,,,0.5303,1,0,,0.885725061286064,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","6","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST262013102",0.9775,32.50014,-80.32335,0.735,1,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T3","1","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST312013102",0.9775,32.5005396139,-80.3228464433,,45,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T3","2","H-High Marsh",2013,10,2,2013.75068493151,"ACEEIST322013102",0.9775,32.5005510973,-80.3229222564,0.82,38,84.01,84.01,,,,,,,15.99,,,,15.99,,,0.1599,1,0,,5.25390869293308,1,15.99,,0,,,,"ACE EIS"
"ACE","EIS","T3","3","T-Transition",2013,10,2,2013.75068493151,"ACEEIST332013102",0.9775,32.50056,-80.32297,0.786,34,28.84,28.84,,,,,,,71.16,,,,71.16,,,0.7116,1,0,,0.405283867341203,1,71.16,,0,,,,"ACE EIS"
"ACE","EIS","T3","4","T-Transition",2013,10,2,2013.75068493151,"ACEEIST342013102",0.9775,32.50057,-80.32306,0.786,25,78.18,78.18,,,,,,,21.82,,,,21.82,,,0.2182,1,0,,3.58295142071494,1,21.82,,0,,,,"ACE EIS"
"ACE","EIS","T3","5","T-Transition",2013,10,2,2013.75068493151,"ACEEIST352013102",0.9775,32.50059,-80.32318,0.783,14,89.37,89.37,,,,,,,10.63,,,,10.63,,,0.1063,1,0,,8.40733772342427,1,10.63,,0,,,,"ACE EIS"
"ACE","EIS","T3","6","L-Low Marsh",2013,10,2,2013.75068493151,"ACEEIST362013102",0.9775,32.5006125155,-80.323321675,0.704,1,79.69,79.69,,,,,,,20.31,,,,20.31,,,0.2031,1,0,,3.92368291482029,1,20.31,,0,,,,"ACE EIS"
"ACE","EIS","T1","1","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1120141021",2.0295,32.4994927269,-80.3226003485,,84,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","2","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1220141021",2.0295,32.4995,-80.32266,0.817,79,57.21,57.21,,,,,,,42.79,,,,42.79,,,0.4279,1,0,,1.33699462491236,1,42.79,,0,,,,"ACE EIS"
"ACE","EIS","T1","3","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1320141021",2.0295,32.49952,-80.32278,0.792,67,75.07,75.07,,,,,,,24.93,,,,24.93,,,0.2493,1,0,,3.01123144805455,1,24.93,,0,,,,"ACE EIS"
"ACE","EIS","T1","4","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1420141021",2.0295,32.49953,-80.32288,0.824,57,81.16,81.16,,,,,,,18.84,,,,18.84,,,0.1884,1,0,,4.30785562632696,1,18.84,,0,,,,"ACE EIS"
"ACE","EIS","T1","5","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1520141021",2.0295,32.49955,-80.32299,0.825,47,90.65,90.65,,,,,,,9.35,,,,9.35,,,0.0935,1,0,,9.6951871657754,1,9.35,,0,,,,"ACE EIS"
"ACE","EIS","T1","6","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1620141021",2.0295,32.49956,-80.3231,0.834,37,100,100,,,,,,,0,,,,0,,,0,0,0,,Inf,,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","7","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1720141021",2.0295,32.49957,-80.3232,0.875,27,72.79,72.79,,,,,,,27.21,,,,27.21,,,0.2721,1,0,,2.67511944138184,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T1","8","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1820141021",2.0295,32.49959,-80.32331,0.938,17,80.55,80.55,,,,,,,19.45,,,,19.45,,,0.1945,2,0.654534022543971,,4.1413881748072,1,7.04,,0,,,,"ACE EIS"
"ACE","EIS","T1","9","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST1920141021",2.0295,32.4996122421,-80.3234753983,0.896,1,72.79,72.79,,,,,,,27.21,,,,27.21,,,0.2721,1,0,,2.67511944138184,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","1","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST2120141021",2.0295,32.5000651251,-80.3228162723,0.889,51,53.08,53.08,,,,,,,46.92,,,,46.92,,,0.4692,1,0,,1.13128729752771,1,46.92,,0,,,,"ACE EIS"
"ACE","EIS","T2","2","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST2220141021",2.0295,32.50007,-80.32287,0.872,46,31.62,31.62,,,,,,,68.38,,,,68.38,,,0.6838,2,0.653360956657723,,0.462415911085113,1,43.77,,0,,,,"ACE EIS"
"ACE","EIS","T2","3","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST2320141021",2.0295,32.50009,-80.323,0.851,33,48.52,48.52,,,,,,,51.48,,,,51.48,,,0.5148,2,0.649607734102787,,0.942501942501943,1,18.2,,0,,,,"ACE EIS"
"ACE","EIS","T2","4","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST2420141021",2.0295,32.5001,-80.32312,0.867,22,61.8,61.8,,,,,,,38.2,,,,38.2,,,0.382,1,0,,1.61780104712042,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","5","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST2520141021",2.0295,32.50011,-80.32323,0.912,12,71.16,71.16,,,,,,,28.84,,,,28.84,,,0.2884,1,0,,2.46740638002774,1,0,,0,,,,"ACE EIS"
"ACE","EIS","T2","6","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST2620141021",2.0295,32.50014,-80.32335,0.735,1,79.69,79.69,,,,,,,20.31,,,,20.31,,,0.2031,1,0,,3.92368291482029,1,20.31,,0,,,,"ACE EIS"
"ACE","EIS","T3","2","H-High Marsh",2014,10,21,2014.80273972603,"ACEEIST3220141021",2.0295,32.5005510973,-80.3229222564,0.82,38,84.01,84.01,,,,,,,15.99,,,,15.99,,,0.1599,1,0,,5.25390869293308,1,15.99,,0,,,,"ACE EIS"
