Reserve,SiteID,Year,Vegetation_Zone,Region,Geomorphology,tidal_range,salinity,abiotic_cover,live_cover,halophyte,freshwater,EIR,invasive_cover,Richness,SWdiv,salt_ratio
TJR,McCoy South,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,16.01111111,83.98888889,82.22222222,NA,0.000888889,NA,3.111111111,0.735501577,0.876344086
TJR,McCoy South,2019,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,63.14444444,36.85666667,20.44444444,NA,0,NA,1.555555556,0.144649655,0.446136664
TJR,McCoy South,2020,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,42.5,57.5,57.5,NA,0.425,NA,1.666666667,0.248490665,1
TJR,McCoy South,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,20.12444444,79.87555556,79.58666667,NA,0,NA,3.222222222,0.702767868,0.938334581
TJR,McCoy South,2020,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,71.01777778,28.98222222,12.96111111,NA,0,NA,1.888888889,0.343017179,0.386433584
TJR,McCoy South,2021,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,56.66666667,43.33333333,43.33333333,NA,0.566666667,NA,1.666666667,0.137356273,1
TJR,McCoy South,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,16.56777778,83.43222222,82.79888889,NA,0.010222222,NA,2.777777778,0.619948914,0.906832392
TJR,McCoy South,2021,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,77.15888889,22.84222222,5.875555556,NA,0,NA,1.888888889,0.333408352,0.304622675
TJR,Model Marsh,2017,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,41.66666667,58.33333333,58.33333333,NA,0.416666667,NA,1.666666667,0.190681672,1
TJR,Model Marsh,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,33.32714286,66.67285714,66.67285714,NA,0.08947619,NA,2.142857143,0.345869979,1
TJR,Model Marsh,2018,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,41.83333333,58.16666667,58.16666667,NA,0.418333333,NA,1.666666667,0.241329455,1
TJR,Model Marsh,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,32.31333333,67.68761905,67.68761905,NA,0.035904762,NA,2.142857143,0.383333048,1
TJR,Model Marsh,2019,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,49.83333333,50.16666667,50.16666667,NA,0.498333333,NA,1.666666667,0.273730134,1
TJR,Model Marsh,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,30.0952381,69.9047619,69.9047619,NA,0.024619048,NA,2.095238095,0.38499589,1
TJR,Model Marsh,2020,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,49.5,50.5,50.5,NA,0.45,NA,1.666666667,0.397129621,1
TJR,Model Marsh,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,23.19047619,76.80952381,76.80952381,NA,0.024714286,NA,1.904761905,0.308515728,1
TJR,Model Marsh,2021,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,16.46666667,83.53333333,83.53333333,NA,0.123333333,NA,1.666666667,0.296345803,1
TJR,Model Marsh,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,27.28619048,72.71380952,72.71380952,NA,0.020947619,NA,2.047619048,0.327788092,1
TJR,South Beach,2012,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,40.44444444,59.55555556,59.38888889,NA,0.080166667,NA,1.666666667,0.26214995,0.953125
TJR,South Beach,2012,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,0,100,100,NA,0,NA,1.666666667,0.184895079,1
TJR,South Beach,2013,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,35.755,64.24555556,54.97833333,NA,0.069166667,NA,2.5,0.417702406,0.686168776
TJR,South Beach,2013,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,2.333333333,97.66666667,97.66666667,NA,0,NA,1.666666667,0.181858188,1
TJR,South Beach,2014,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,47.87277778,52.12777778,50.61666667,NA,0.072833333,NA,2.055555556,0.316663396,0.849415205
TJR,South Beach,2014,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,4.333333333,95.66666667,95.66666667,NA,0,NA,2,0.222248854,1
TJR,South Beach,2015,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,47.47055556,52.53,52.28555556,NA,0.077333333,NA,1.888888889,0.224333773,0.881871097
TJR,South Beach,2015,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,8.333333333,91.66666667,91.66666667,NA,0,NA,1.666666667,0.237606582,1
TJR,South Beach,2016,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,45.75555556,54.245,53.51166667,NA,0.075432222,NA,2.111111111,0.336544012,0.842592593
TJR,South Beach,2016,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,8.333333333,91.66666667,91.66666667,NA,0,NA,2,0.249087269,1
TJR,South Beach,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,48.37166667,51.62888889,51.28444444,NA,0.071006111,NA,1.944444444,0.240279372,0.870745933
TJR,South Beach,2017,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,24.33333333,75.66666667,75.66666667,NA,0,NA,2,0.257914219,1
TJR,South Beach,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,49.49333333,50.50611111,49.55055556,NA,0.060333333,NA,1.944444444,0.283686813,0.891423595
TJR,South Beach,2018,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,7.333333333,92.66666667,92.66666667,NA,0,NA,2,0.249214162,1
TJR,South Beach,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,51.12111111,48.87944444,47.84055556,NA,0.019755556,NA,1.666666667,0.216651392,0.973304782
TJR,South Beach,2019,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,8.666666667,91.33333333,91.33333333,NA,0,NA,2,0.243793496,1
TJR,South Beach,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,45.12666667,54.87388889,47.42,NA,0.052767778,NA,1.833333333,0.257272145,0.782556611
TJR,South Beach,2020,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,2.666666667,97.33333333,97.33333333,NA,0,NA,1.333333333,0.23104906,1
TJR,South Beach,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,37.19666667,62.80611111,56.335,NA,0.060827778,NA,2.166666667,0.384987739,0.842752627
TJR,South Beach,2021,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,4.333333333,95.66666667,95.66666667,NA,0,NA,1.666666667,0.282176874,1
TJR,V1,2012,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,6.25,93.75,93.75,NA,0.0625,NA,1,0,1
TJR,V1,2012,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,3.3125,96.6875,96.6875,NA,0.06074375,NA,1.9375,0.342660103,1
TJR,V1,2012,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,2.142857143,97.85571429,97.85571429,NA,0,NA,2.428571429,0.503452339,1
TJR,V1,2013,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,29.5,70.5,70.5,NA,0.295,NA,1,0,1
TJR,V1,2013,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,3.25,96.75,96.75,NA,0.061,NA,2.25,0.323457374,1
TJR,V1,2013,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,5.002857143,94.99714286,94.74,NA,0,NA,2.857142857,0.483844864,0.996974078
TJR,V1,2014,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,37.5,62.5,62.5,NA,0.375,NA,1,0,1
TJR,V1,2014,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,6.625,93.374375,93.374375,NA,0.0658375,NA,2.4375,0.369329316,1
TJR,V1,2014,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,6.427142857,93.57428571,93.57428571,NA,0,NA,3.142857143,0.507590146,1
TJR,V1,2015,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,30,70,70,NA,0.3,NA,1,0,1
TJR,V1,2015,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,18.4375,81.563125,81.563125,NA,0.0525625,NA,2.3125,0.37084886,1
TJR,V1,2015,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,9.998571429,90.00142857,90.00142857,NA,0,NA,2.571428571,0.41824169,1
TJR,V1,2016,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,23.75,76.25,76.25,NA,0.2375,NA,1,0,1
TJR,V1,2016,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,20.388125,79.6125,79.6125,NA,0.047324375,NA,2.0625,0.366484222,1
TJR,V1,2016,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,10.28428571,89.71571429,89.71571429,NA,0,NA,2.857142857,0.50341298,1
TJR,V1,2017,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,40,60,60,NA,0.4,NA,1,0,1
TJR,V1,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,20.41875,79.58125,79.58125,NA,0.03030625,NA,2.25,0.375403293,1
TJR,V1,2017,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,6.571428571,93.43,93.43,NA,0,NA,2.714285714,0.413593181,1
TJR,V1,2018,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,20.75,79.25,79.25,NA,0.2075,NA,1,0,1
TJR,V1,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,9.80625,90.194375,90.194375,NA,0.03398125,NA,2.25,0.356225638,1
TJR,V1,2018,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,6.071428571,93.92857143,93.85714286,NA,0,NA,3.142857143,0.425956994,0.999101527
TJR,V1,2019,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,18.75,81.25,81.25,NA,0.1875,NA,1,0,1
TJR,V1,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,12.7,87.3,87.3,NA,0.03814375,NA,2.4375,0.347282648,1
TJR,V1,2019,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,10.27142857,89.73,89.73,NA,0,NA,3,0.534212332,1
TJR,V1,2020,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,16.25,83.75,83.75,NA,0.1625,NA,1,0,1
TJR,V1,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,28.89375,71.10625,71.10625,NA,0.0441875,NA,2.0625,0.349374264,1
TJR,V1,2020,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,9.901428571,90.1,90.1,NA,0,NA,2.428571429,0.439177614,1
TJR,V1,2021,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,20.5,79.5,79.5,NA,0.205,NA,1,0,1
TJR,V1,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,20.92375,79.075625,79.075625,NA,0.040381875,NA,1.9375,0.317091793,1
TJR,V1,2021,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,7.51,92.49285714,92.49285714,NA,0,NA,3.428571429,0.623345308,1
TJR,V3,2012,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,19.50125,80.49875,80.49875,NA,0.044129583,NA,4.75,0.6920912,1
TJR,V3,2013,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,15.33833333,84.66166667,83.39916667,NA,0.042671667,NA,5.166666667,0.945168767,0.981752261
TJR,V3,2014,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,23.12916667,76.87208333,76.87208333,NA,0.037195,NA,5.25,0.908987635,1
TJR,V3,2015,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,21.70541667,78.29416667,78.29416667,NA,0.037866667,NA,4.958333333,0.870069085,1
TJR,V3,2016,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,21.99583333,78.00375,78.00375,NA,0.042908333,NA,4.375,0.75726397,1
TJR,V3,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,18.24291667,81.75791667,80.90291667,NA,0.004,NA,5.041666667,0.868580156,0.990509747
TJR,V3,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,17.18916667,82.80958333,81.80958333,NA,0.03075,NA,4.666666667,0.856083476,0.980769231
TJR,V3,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,17.61583333,82.38458333,82.38458333,NA,0.0332625,NA,4.875,0.953944125,1
TJR,V3,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,16.01666667,83.98291667,83.98291667,NA,0.040490417,NA,4.708333333,0.896325848,1
TJR,V3,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,10.32583333,89.67541667,86.69875,NA,0.0371875,NA,5.333333333,0.899048907,0.96732445
TJR,V4,2012,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,3,97,97,NA,0.03,NA,5,0.451307808,1
TJR,V4,2012,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,17.34869565,82.65217391,82.65217391,NA,0.046611304,NA,4.739130435,0.814544728,1
TJR,V4,2013,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,10,90,90,NA,0.1,NA,5,0.731504024,1
TJR,V4,2013,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,15.91130435,84.09086957,84.09086957,NA,0.038721739,NA,4.869565217,0.848299115,1
TJR,V4,2014,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,24.98,75.02,75.02,NA,0.2498,NA,5,0.778450273,1
TJR,V4,2014,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,16.75086957,83.25,83.25,NA,0.09581,NA,4.52173913,0.906062829,1
TJR,V4,2015,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,15,85,85,NA,0.15,NA,5,0.853068915,1
TJR,V4,2015,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,11.01434783,88.9873913,88.84391304,NA,0.083086957,NA,4.565217391,0.864434345,0.99854632
TJR,V4,2016,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,9.99,90.02,90.02,NA,0.09989,NA,5,0.878896455,1
TJR,V4,2016,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,7.151304348,92.84913043,92.84913043,NA,0.08666087,NA,3.826086957,0.654688161,1
TJR,V4,2017,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,10.01,89.99,89.99,NA,0.1001,NA,5,0.581383003,1
TJR,V4,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,19.61478261,80.3826087,80.36086957,NA,0.033835217,NA,4.739130435,0.838605609,0.999780391
TJR,V4,2018,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,2,98,98,NA,0.02,NA,5,0.708352935,1
TJR,V4,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,10.52652174,89.47434783,89.47434783,NA,0.047952174,NA,4.086956522,0.679760679,1
TJR,V4,2019,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,2,98,98,NA,0.02,NA,4,0.577124779,1
TJR,V4,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,15.08130435,84.91869565,84.91869565,NA,0.031913043,NA,3.956521739,0.71402717,1
TJR,V4,2020,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,0,99.99,99.99,NA,0,NA,3,0.364948133,1
TJR,V4,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,7.191304348,92.81043478,92.81043478,NA,0.089231739,NA,3.434782609,0.672699025,1
TJR,V4,2021,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,1,99,99,NA,0.01,NA,3,0.472222654,1
TJR,V4,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,9.046521739,90.9526087,90.9526087,NA,0.084767826,NA,4.043478261,0.784529677,1
WEL,WB,2005,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,17.69875,82.3,81.97375,0,0.17035125,0,4.625,0.860571033,0.997441146
WEL,WB,2005,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,11.71791667,88.28333333,87.86958333,0,0.547579167,0.148333333,4.916666667,0.877756928,1
WEL,WB,2005,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,4.5675,95.43,76.175,2.705,0.90706875,15.205,3.25,0.671467199,0.9475
WEL,WB,2008,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,1.943333333,98.05666667,98.05666667,0,0,0,3.666666667,0.779101021,1
WEL,WB,2008,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,3.385555556,96.61555556,96.61555556,0,0.75957,0,3.111111111,0.538575234,1
WEL,WB,2008,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,0,100.0033333,96.40666667,0,1,0,4.666666667,0.687256641,1
WEL,WB,2009,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,19.66666667,80.33,80.33,0,0.19667,0,3.333333333,0.739119199,1
WEL,WB,2009,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,42.10888889,57.88888889,56.90666667,0,0.837653333,0,3.222222222,0.532458242,1
WEL,WB,2009,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,0,100.0033333,95.89333333,0,1,0,4.333333333,0.744010063,1
WEL,WB,2010,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,2.693333333,97.30333333,97.30333333,0,0.026933333,0,3.666666667,0.79050391,1
WEL,WB,2010,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,2.32,97.68111111,85.49,0,0.663294444,0,2.444444444,0.544361225,1
WEL,WB,2010,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,0,100,79.62,7.803333333,0.869933333,7.803333333,4,0.718368178,0.869933333
WEL,WB,2011,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,8.46125,91.53875,91.53875,0,0.0846125,0,4,0.798472105,1
WEL,WB,2011,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,14.30625,85.6925,85.6925,0,0.663535,0,4.125,0.733680394,1
WEL,WB,2011,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,0,99.9975,60.5325,8.91125,0.9059725,14.39875,3.875,0.775753864,0.905972525
WEL,WB,2014,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,7.28875,92.71,92.6125,0,0.07386875,0,2.875,0.419663947,1
WEL,WB,2014,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,14.10625,85.89458333,85.85791667,0,0.699766667,0,2.916666667,0.535853039,1
WEL,WB,2014,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,0.6125,99.385,68.35,6.335,0.869335,18.89,3.375,0.695595317,0.871643141
WEL,WB,2016,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,12.28375,87.71375,87.71375,0,0.12284,0,3.75,0.614435924,1
WEL,WB,2016,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,11.63333333,88.36375,86.65541667,0,0.702519167,0,3.5,0.583877437,1
WEL,WB,2016,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,0.295,99.70625,49.3025,13.4325,0.77899375,24.585,4.375,0.72357967,0.781875476
WEL,WB,2017,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,10.5125,89.4875,89.4875,0,0.105115,0,3.75,0.730889677,1
WEL,WB,2017,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,13.26083333,86.73916667,86.73916667,0,0.840941667,0,2.416666667,0.38044744,1
WEL,WB,2017,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,0,100.005,77.775,1.0975,0.989025,6.3525,5.75,1.27396839,0.989026098
WEL,WB,2019,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,12.6175,87.38,80.365,0,0.1107,0,4,0.726317181,1
WEL,WB,2019,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,8.151666667,91.84833333,90.47583333,0,0.599605,0,4.333333333,0.846407763,1
WEL,WB,2019,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,10.93,89.07,83.1375,0,0.8907,0.365,6.25,1.024625584,1
WEL,WB,2020,Low,Northeast,Back Barrier,Mesotidal,Polyhaline,24.495,75.4975,70.8925,0,0.2679525,0,3.75,0.46847149,1
WEL,WB,2020,Mid,Northeast,Back Barrier,Mesotidal,Polyhaline,7.165,92.83416667,85.64583333,0,0.5642425,0,4.416666667,0.799791,1
WEL,WB,2020,Up,Northeast,Back Barrier,Mesotidal,Polyhaline,6.0125,93.985,56.0075,0,0.8353975,13.1425,3.75,0.959143544,0.887051075
WQB,Section 1,2011,Low,Northeast,Back Barrier,Microtidal,Polyhaline,42.15516129,57.84451613,56.55419355,0,0.120762581,0,1.483870968,0.10830609,1
WQB,Section 1,2011,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,25.375,74.625,74.625,0,0.3875,0,4.5,1.035244545,1
WQB,Section 1,2012,Low,Northeast,Back Barrier,Microtidal,Polyhaline,49.59032258,50.40967742,48.37451613,0,0.148083548,0,1.322580645,0.095076418,1
WQB,Section 1,2012,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,15.125,84.875,79.375,0,0.40125,0,4.5,1.148872138,1
WQB,Section 1,2013,Low,Northeast,Back Barrier,Microtidal,Polyhaline,46.88935484,53.11322581,51.92,0,0.161210968,0,1.516129032,0.12851181,1
WQB,Section 1,2013,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,9.5475,90.45,90.45,0,0.4124325,0,6.5,1.12748265,1
WQB,Section 1,2013,Up,Northeast,Back Barrier,Microtidal,Polyhaline,30.35,69.65666667,47.52333333,15.36,0.708946667,0,6.666666667,1.127959561,0.795606503
WQB,Section 1,2014,Low,Northeast,Back Barrier,Microtidal,Polyhaline,56.67322581,43.32709677,41.87258065,0,0.140635161,0,1.548387097,0.136292792,1
WQB,Section 1,2014,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,22.6825,77.325,77.325,0,0.44051,0,5.5,1.041432832,1
WQB,Section 1,2014,Up,Northeast,Back Barrier,Microtidal,Polyhaline,34.11666667,65.88666667,36.11333333,13.34,0.60528,0,6,1.213192425,0.772293786
WQB,Section 1,2015,Low,Northeast,Back Barrier,Microtidal,Polyhaline,47.96935484,52.03322581,47.69258065,0,0.185532903,0,1.806451613,0.173324504,1
WQB,Section 1,2015,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,31.2325,68.7725,68.7725,0,0.3874725,0,5.5,1.086871826,1
WQB,Section 1,2015,Up,Northeast,Back Barrier,Microtidal,Polyhaline,48.24333333,51.76666667,22.61666667,14.40666667,0.45562,0,6.666666667,1.340258453,0.680392851
WQB,Section 1,2016,Low,Northeast,Back Barrier,Microtidal,Polyhaline,40.61967742,59.38322581,58.04451613,0,0.139013871,0,2.032258065,0.222229906,1
WQB,Section 1,2016,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,43.125,56.875,56.875,0,0.36375,0,5,0.817521565,1
WQB,Section 1,2016,Up,Northeast,Back Barrier,Microtidal,Polyhaline,33.18666667,66.83,29.90666667,15.94,0.52179,0,7,1.510761961,0.667022346
WQB,Section 1,2017,Low,Northeast,Back Barrier,Microtidal,Polyhaline,51.80032258,48.20064516,39.91096774,0,0.221176452,0,2.064516129,0.290952396,1
WQB,Section 1,2017,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,31.135,68.8675,68.6175,0,0.3871475,0,5.75,1.015185031,1
WQB,Section 1,2017,Up,Northeast,Back Barrier,Microtidal,Polyhaline,25.99666667,74.00666667,29.46333333,16.31666667,0.56721,0,7.333333333,1.463207244,0.697299628
WQB,Section 1,2019,Low,Northeast,Back Barrier,Microtidal,Polyhaline,43.36774194,56.63322581,49.45129032,0,0.207374516,0,2.129032258,0.229636509,1
WQB,Section 1,2019,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,39.205,60.8,60.55,0,0.5161375,0,6.25,0.827904524,1
WQB,Section 1,2019,Up,Northeast,Back Barrier,Microtidal,Polyhaline,34.30666667,65.69666667,23.16333333,26.33333333,0.321593333,0,6.333333333,1.296843812,0.498988627
WQB,Section 1,2020,Low,Northeast,Back Barrier,Microtidal,Polyhaline,87.33333333,12.66666667,6,0,0.281666667,0,1.333333333,0.227636035,1
WQB,Section 1,2020,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,30.125,69.875,69.75,0,0.50625,0,5.75,0.965643156,1
WQB,Section 1,2020,Up,Northeast,Back Barrier,Microtidal,Polyhaline,43.295,56.715,16.48,36.485,0.20724,0,6.5,1.301645254,0.451099039
WQB,Section 2,2011,Low,Northeast,Back Barrier,Microtidal,Polyhaline,58.65166667,41.34791667,41.13958333,0,0.0350425,0,2,0.206658549,1
WQB,Section 2,2011,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,14.4165,85.5835,85.5835,0,0.274415,0,5.6,1.019245043,1
WQB,Section 2,2011,Up,Northeast,Back Barrier,Microtidal,Polyhaline,11.75,88.25,87.25,0,0.8925,0,8,1.604347062,1
WQB,Section 2,2012,Low,Northeast,Back Barrier,Microtidal,Polyhaline,63.70833333,36.29166667,34.47916667,0,0.024583333,0,1.875,0.283628509,1
WQB,Section 2,2012,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,22.2525,77.7485,77.4035,0,0.2312,0,5.4,1.028852613,0.997717162
WQB,Section 2,2012,Up,Northeast,Back Barrier,Microtidal,Polyhaline,23.44,76.57,73.075,0,0.87061,0,9,1.594358661,1
WQB,Section 2,2013,Low,Northeast,Back Barrier,Microtidal,Polyhaline,54.2575,45.74291667,42.66,0,0.028754167,0,2.041666667,0.2793214,1
WQB,Section 2,2013,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,16.7215,83.2815,83.2815,0,0.3419955,0,5.5,1.015927348,1
WQB,Section 2,2013,Up,Northeast,Back Barrier,Microtidal,Polyhaline,9.763333333,90.24,83.89,0,0.90337,1.68,7.666666667,1.336382581,1
WQB,Section 2,2014,Low,Northeast,Back Barrier,Microtidal,Polyhaline,50.025,49.97625,46.13958333,0,0.0475,0,2.208333333,0.306312302,1
WQB,Section 2,2014,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,30.7385,69.266,68.9985,0,0.3120245,0,5.45,0.887423436,0.9998685
WQB,Section 2,2014,Up,Northeast,Back Barrier,Microtidal,Polyhaline,19.385,80.62,77.595,0,0.813695,2.015,7.5,0.923952022,1
WQB,Section 2,2015,Low,Northeast,Back Barrier,Microtidal,Polyhaline,53.61166667,46.3925,45.30666667,0,0.02101625,0,2.041666667,0.189808323,1
WQB,Section 2,2015,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,29.5615,70.445,70.445,0,0.3131315,0,5.15,0.823649867,1
WQB,Section 2,2015,Up,Northeast,Back Barrier,Microtidal,Polyhaline,27.72666667,72.28333333,70.28,0,0.736136667,1,8,1.109495074,1
WQB,Section 2,2016,Low,Northeast,Back Barrier,Microtidal,Polyhaline,57.19458333,42.80875,39.80791667,0,0.05903125,0,2.25,0.26692626,1
WQB,Section 2,2016,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,21.0795,78.932,78.4295,0,0.3481405,0,5.55,0.930228199,1
WQB,Section 2,2016,Up,Northeast,Back Barrier,Microtidal,Polyhaline,35.23,64.79333333,64.12666667,0,0.66778,0.166666667,8.666666667,1.14687345,1
WQB,Section 2,2017,Low,Northeast,Back Barrier,Microtidal,Polyhaline,58.04125,41.96166667,35.81208333,0,0.0599825,0,2.166666667,0.238555217,1
WQB,Section 2,2017,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,24.6295,75.375,73.982,0,0.3708605,0,5.6,0.869332518,0.982611409
WQB,Section 2,2017,Up,Northeast,Back Barrier,Microtidal,Polyhaline,26.95333333,73.06,70.73333333,0,0.7671,1.66,8.333333333,1.128076257,1
WQB,Section 2,2019,Low,Northeast,Back Barrier,Microtidal,Polyhaline,42.652,57.348,52.2436,0,0.0754644,0,2.32,0.223084504,1
