"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Total.unvegetated_slope","Bare_slope","Total.live.veg_slope","H.Halophyte_slope","EIR_slope","Richness_slope","SWdiv_slope","Salt_to_Total_slope","Spartina.alterniflora_slope","Juncus.roemerianus_slope","Wrack_slope","Other.Unvegetated_slope","B.Brackish_slope","F.Freshwater_slope","U.Upland_slope","Invasive_Cover_slope","Spartina.patens_slope","Dead_slope","Other.live.vegetation_slope","Water_slope","Salicornia.pacifica_slope","Rock_slope","Wood_slope","A.Algae_slope","tide_range_slope","temp_avg_slope","precip_sum_slope","Geomorphology","Tidal_Range","Salinity_category","SLR_since_1970","SLR_last19yrs","Latitude","NERR_Region","Region","NERRS_MARS","NERRs_Landscape_resiliency_condition_sum_quantile","NERRs_Landscape_resiliency_vulnerability_sum_quantile","NERRs_Landscape_UnvegVegEdge_ratio","NERRs_Landscape_Core_edge_ratio","NERRs_Landscape_%_Natural","NERRs_Landscape_tidal_range","NERRs_Landscape_Pct_MUC_below_MHHW","Criteria_for_site_not_met","SET_change","SET_deficit","proportion_low","proportion_midToHigh","proportion_uplandOrFresh","siteAvg_distance_to_water","siteAvg_orthometric_height","plotOrthometric_height","plotDistance_to_water"
"APA-LSM","LSM","1","5","Up",8.69089963319995,,-8.69162978276052,0,-0.128356342905282,-0.605676859795048,-0.0362743270517697,-0.144810008678148,0,0,0,8.69089963319995,-12.8367234768494,2.20281818378226,1.94227551030657,3.53323219797927,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","1","6","Up",10.0533343465379,,-10.0521457960038,0,-0.194794409178376,0.307541227109289,0.0962210708692205,-0.217141008173059,0,0,0,10.0533343465379,-19.4794409178376,8.82568271694051,0.601612404893326,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","2","1","Low",3.39806314463139,,-3.39981935654241,0,0.0339848806242871,-0.177752021573139,-0.0600656953275528,-0.0171285963281278,0,0,0,3.39806314463139,-1.94177689470909,-1.46441550606083,0.00637304422751181,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","2","2","Mid",4.98947184309681,,-4.98936013983851,0,0.0498914498325272,-0.69655747755921,-0.1289421086069,-0.0855776872729138,0,0,0,4.98947184309681,-4.77613861897471,-2.03846138762318,1.82523986675938,3.1291647157083,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","2","3","Mid",0.985297783141852,,-0.984884858775248,0,0.00985210069279138,-0.391913838028719,-0.0666650509076713,-0.127666945274243,0,0,0,0.985297783141852,-11.1081639213926,9.29555783784288,0.827721224774493,6.7555618922269,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","2","4","Mid",5.45537789473016,,-5.45711769137574,0,0.0534440846803375,-0.111366475983465,-0.00601437552173451,-0.0992697842415852,0,-0.111703258303518,0,5.45537789473016,-6.63296713903404,1.17011370785354,0.00573573980476063,0.059906615738611,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","2","5","Up",10.8410817572484,,-10.8429332571523,0,-0.188361189312996,-0.101385130500586,0.102062976072721,-0.167505477493136,0,0,0,10.8410817572484,-18.8362306345579,8.00774936439858,-0.0144519869930076,0.827893341397169,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","2","6","Up",2.51316384513387,,-2.51476531382346,0,-0.121611697620964,0.916481363610677,0.0591892949235153,-0.123699254866445,0,0,0,2.51316384513387,-12.1612334925387,8.12463256621312,1.52183561250208,0.326379115312359,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","3","1","Low",4.81884918249432,,-4.8161493465473,0,0.0481835655061838,-0.386148588311351,-0.118774829142508,-0.0780271824213141,0,0,0,4.81884918249432,-6.20759852918051,0.772149591035089,0.619299591598121,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","3","2","Mid",4.1573715833179,,-4.1573715833179,0,0.041573715833179,0.244106424332361,-0.00320539928363742,-0.05096798684165,0,0,0,4.1573715833179,-3.61716770293788,-0.986398448906834,0.446194568526809,1.303247002946,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","3","3","Mid",7.68319632292501,,-7.68379495433743,0,0.076827128885443,0.201419914332375,0.130588453843994,-0.194167924229813,0,0,0,7.68319632292501,-18.9598780825006,10.1480542998936,1.12802882826959,3.01234483756628,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","3","4","Mid",10.2635671418887,,-10.2625773264638,0,0.102630509126045,0.56619029736315,0.12681652043356,-0.205335336797603,0,0,0,10.2635671418887,-21.2828698486313,11.0202925221675,0,4.51061742554223,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","3","5","Up",10.6225135333892,,-10.6224274750778,0,-0.18062799379963,0.132754358274417,0.150869488229091,-0.164075372445413,0,0,0,10.6225135333892,-18.0628545045742,7.46314954294156,-0.0227225134452305,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-LSM","LSM","3","6","Up",4.54518151778295,,-4.54499089968545,0,-0.114841058304268,0.593590311147427,0.120744870062951,-0.117995524072036,0,0,0,4.54518151778295,-11.4838540320836,6.85685776665488,0.0820053657432832,0.0679682945437466,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Riverine","Microtidal","Fresh",2.91,9.11,29.75598,"Gulf Coast","NA25",,9,-1,1.64,2.15,94.94,0.56,0.08,,-6.85,9.76,0.166666666666667,0.5,0.333333333333333,,,,
"APA-PC","PC","1","1","Low",27.8041762520522,,-27.8063726930397,-3.83275689441399,0.278041762520521,-1.54895707891086,-0.285837035864431,0.0767638669177309,0,0,0,27.8041762520522,-21.173335028249,0,-2.80028077037678,0,-20.2470756877971,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","2","Low",7.77112678956577,,-7.77112678956577,-10.4274266402864,0.0338761616997229,-0.0641797888799909,0.00632047299855264,0.0324472438345039,0,0,4.38351061959348,3.38761616997229,5.85919908221108,-3.20289923149046,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","3","Low",7.40567845591969,,-7.40567845591969,-6.00960336812659,0.0740567845591969,-0.000406998690436011,-0.00378037984352588,0.075446783568151,0,0,0,7.40567845591969,5.3086673217519,-6.704742409545,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","4","Low",4.50997184404315,,-4.50953305419134,-0.603368068817347,0.045096208121617,-0.041623307165602,0.0066487722296629,0.118867497951399,0,-0.830575320907423,0,4.50997184404315,6.27844305233561,-10.1846080377096,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","5","Mid",0.114455373642075,,-0.114128407333302,-0.0137629084228098,0.00114422677011196,-0.251506587874077,-0.0135151682469097,0.0124782418796512,0,0.0532395450784532,0,0.114455373642075,0.871075992755004,-0.971441491665496,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","6","Mid",1.99875414339217,,-1.99875414339217,1.36710683799326,0.0199875414339217,0.118930961290514,0.0706266292812918,0,0,-2.65951288192373,0,1.99875414339217,-3.36586098138543,0,0,0,-0.716500304266826,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","7","Mid",0.930601582119652,,-0.929963854217752,1.52166769906996,0,0.174598471418684,0.112233124373581,0,0,1.62986813255064,0,0.930601582119652,-2.45163155328772,0,0,0,-4.07931790923491,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","8","Mid",3.18290885811533,,-3.18291211795971,1.87731427653914,0,0.0254119512005468,0.0348754248840493,2.3252206913282e-05,0,10.5097969741264,0,3.18290885811533,-5.05708618012382,0,-0.00314021437503959,0,-15.56856802425,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","1","9","Mid",-5.08289657719844,,5.08348958386537,1.00137181287826,0,0.161609928304086,0.0734146012974572,-0.00947505345830234,1.98800844098496,0.319061330887992,0,-5.08289657719844,3.13216550054416,0,0.949952270442954,0,1.19516660322759,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","1","Low",11.4930989354004,,-11.4930989354004,0,0.114930989354004,0,0,0,-11.4930989354004,0,0,11.4930989354004,-11.4930989354004,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","2","Low",1.12243586723783,,-1.12243194672004,0.59060329141944,0.0112243586723783,0.023496993139751,-0.0341866653851905,0,0,-1.71303523813949,0,1.12243586723783,-1.71303523813949,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","3","Low",6.37683653664442,,-6.37683653664442,0,0.0637683653664442,0,0,0,0,-6.37683653664442,0,6.37683653664442,-6.37683653664442,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","4","Low",3.20386749816189,,-3.20267818854899,0.51682881070835,0.0320368479441041,0,0.0140448804447813,0,0,-3.71950699925733,0,3.20386749816189,-3.71950699925733,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","5","Mid",2.16372372402229,,-2.1637237240223,0,0.0216372372402229,0,0,0,0,-2.1637237240223,0,2.16372372402229,-2.1637237240223,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","6","Mid",-0.049451642586802,,0.049451642586801,-0.0219150826171601,-0.000494516425868027,-0.219150826171601,-0.00199588367919652,0,0,0.0713667252039584,0,-0.049451642586802,0.0713667252039584,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","7","Mid",2.75242893035542,,-2.7500503111296,-1.82973134425341,0.000692153562398979,0.039589084685624,-0.0869823959867548,-0.000758431345741643,0.797530315440678,1.5896128550496,0,2.75242893035542,-0.966657558675453,0,0.0463385917992569,0,-4.0116445005489,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","8","Mid",0.824815487129435,,-0.824075408320996,1.17457047901526,0.0117519968043759,-0.102091412235227,0.0235689414139954,0.00405154516232204,0,-1.76156132081375,0,0.824815487129435,-1.60484017298772,0,-0.39380571434853,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","2","9","Mid",13.4481726355796,,-13.4483877783453,2.87119701482394,0.011368144960378,0.216127098228928,0.162603144608592,0,0.0131733787159675,-15.1007505239597,0,13.4481726355796,-16.3195847931692,0,0,0,-1.22775069281127,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","1","Low",10.6844709522744,,-10.6844709522744,-12.7588521645926,0.106844709522744,-0.230527319083692,-0.224323330820098,-8.53680840352559e-17,2.07438121231823,0,0,10.6844709522744,2.07438121231823,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","10","Up",-1.77745263131286,,1.77992391641833,-7.69068415099308,-0.000106111206364915,-0.0627373372731637,-0.00265180715583218,0,0,9.47060806741141,0,-1.77745263131286,9.47060806741141,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","2","Low",-0.788058033719734,,0.787946580740733,1.89496208893204,-0.00788046888421835,-0.295127409296785,-0.0448370763756164,0,-1.10701550819131,0,0,-0.788058033719734,-1.10701550819131,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","3","Low",-3.55118401876058,,3.55063243704957,0.0651286445867786,-0.0355101854424728,-0.0844376046634016,0.0611791691235782,-0.0281169665891027,-0.00777146528153481,0.46436246677136,0,-3.55118401876058,0.887727631521717,-0.233501534090484,2.83127769503156,0,-1.7522531630248,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","4","Low",-0.181789750803222,,0.182312105208331,-0.332084607292985,-0.00181853131541633,0.0326966308775998,-0.00351058117696813,0,0,0,0,-0.181789750803222,0.514396712501325,0,0,0,0.00294269677898399,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","5","Mid",0.423429278173977,,-0.424955235018985,-1.24580099743783,0.00423396507430292,-0.456671481656392,-0.0775959251090314,0.00293680937099797,0,2.39650450036433,0,0.423429278173977,1.09969317311474,0,-0.2788474106959,0,-1.28726715200133,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","6","Mid",-1.89205554813615,,1.89141782023425,1.18862727046105,-0.0153700917905944,0.144040231307938,-0.000878830058368107,0,0.354663732335566,0.284605088860674,0,-1.89205554813615,0.702790549773207,0,0,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","7","Mid",0.147444460125155,,-0.148078267509266,1.17304830739486,0.0117021844836036,-0.153225568755722,-0.0162173129012065,0.00546198613958394,0,0.215660682703948,0,0.147444460125155,-0.865807022153211,0,-0.455319552750921,0,-1.12872164280436,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","8","Mid",3.89783090452603,,-3.89717186197961,0.510441928360641,0.00510441928360641,-0.241863777929434,0.00400041551330897,9.12258897665149e-05,0,-3.89347952932185,0,3.89783090452603,-4.39876844788466,0,-0.0088453424555925,0,-0.505288918562807,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"APA-PC","PC","3","9","Mid",-0.211017213505243,,0.211017213505239,-4.39933377988387,-0.0439383505721618,-0.250463499846269,-0.00209833139464783,3.61477506285339e-05,0,4.61369458275902,0,-0.211017213505243,4.61369458275902,0,-0.0033435893699042,0,0,,,,,,,,-0.000298245614035103,0.0626315789473702,0.0368421052631577,"Bay Front","Microtidal","Polyhaline",2.91,9.11,29.59641,"Gulf Coast","NA25",,9,-3,0.96,1.02,87.15,0.53,0.26,,5.02,-2.11,0.428571428571429,0.535714285714286,0.0357142857142857,,,,
"CBM-MB","MB","MCHST1","P1","Low",-4.18798833934746,-0.133551568882429,4.1873012992462,4.04385451411207,-0.00133276752841921,0.397262968531677,0.0756982014338791,-0.00275276885692041,1.33979757013635,2.55455718510266,,-3.71640301085828,0,,,0,0,-0.338033759606756,0.143446785134125,,,,,,-0.000185758513931888,0.00243274853801229,0.00724561403508632,"Bay Front","Microtidal","Mesohaline",5.01,5.93,38.231501,"Mid-Atlantic","NA25",1.79,7,-2,1.51,2.03,66.7,0.74,0.19,,3.39,1.62,0.72972972972973,0.27027027027027,0,52.1621621621622,,,0
"CBM-MB","MB","MCHST1","P2","Low",-5.88612579957762,-2.64785255028979,5.88490885263426,4.9266843279383,-0.0264757773424928,0.2295148562146,0.100597489528345,0,4.57748240551748,0.213788157254211,,-0.952924620459767,0.958224524695955,,,0,0,-2.28534862882806,0,,,,,,-0.000185758513931888,0.00243274853801229,0.00724561403508632,"Bay Front","Microtidal","Mesohaline",5.01,5.93,38.231501,"Mid-Atlantic","NA25",1.79,7,-2,1.51,2.03,66.7,0.74,0.19,,3.39,1.62,0.72972972972973,0.27027027027027,0,52.1621621621622,,,20
"CBM-MB","MB","MCHST1","P3","Low",-4.34306382147541,-1.2127962850419,4.34237678137414,4.59821898083676,-0.0121259017301152,-0.0617667438975224,-0.0391828976958949,0,4.64936502088169,-0.297552721620394,,-5.24639618236252,-0.255842199462617,,,-0.255842199462617,0,2.11612864592901,0,,,,,,-0.000185758513931888,0.00243274853801229,0.00724561403508632,"Bay Front","Microtidal","Mesohaline",5.01,5.93,38.231501,"Mid-Atlantic","NA25",1.79,7,-2,1.51,2.03,66.7,0.74,0.19,,3.39,1.62,0.72972972972973,0.27027027027027,0,52.1621621621622,,,40
"CBM-MB","MB","MCHST1","P4","Low",-1.75177924448726,0.344354194212202,1.75239691192624,1.14303496867647,0.00344619147633251,0.167748112317078,0.0747238007012394,0,4.42963672494178,-3.36979713047466,,-1.24491666349899,0.609361943249763,,,0,0,-0.851216775200472,0,,,,,,-0.000185758513931888,0.00243274853801229,0.00724561403508632,"Bay Front","Microtidal","Mesohaline",5.01,5.93,38.231501,"Mid-Atlantic","NA25",1.79,7,-2,1.51,2.03,66.7,0.74,0.19,,3.39,1.62,0.72972972972973,0.27027027027027,0,52.1621621621622,,,60
