"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Region","Geomorphology","tidal_range","salinity","abiotic_cover_change","live_cover_change","halophyte_change","freshwater_change","EIR_change","invasive_cover_change","Richness_change","SWdiv_change","salt_ratio_change"
"174","CBM","OPC","WRT2","P4","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",-1.43,1.43,NA,1.43,0.02,0,0.1,0.04,0
"175","CBM","OPC","WRT2","P5","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",2.54,-2.54,NA,0.2,0,-0.05,-0.4,0,0
"176","CBM","OPC","WRT3","P1","Low","Mid-Atlantic","Riverine","Microtidal","Oligohaline",1.09,-1.09,NA,-1.09,0.02,2.42,-0.3,-0.11,0
"177","CBM","OPC","WRT3","P2","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",-0.56,0.56,NA,0.56,-0.01,0,0,0.01,0
"178","CBM","OPC","WRT3","P3","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",-0.58,0.58,NA,-0.25,0,0,0.2,0.04,0.01
"179","CBM","OPC","WRT3","P4","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",0.61,-0.61,NA,-0.48,0.02,0,0,0.01,0
"180","CBM","OPC","WRT3","P5","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",3.27,-3.27,NA,-5.78,-0.01,2.24,-0.1,-0.05,0.07
"181","CBM","OPC","WRT4","P1","Low","Mid-Atlantic","Riverine","Microtidal","Oligohaline",1.75,-1.75,NA,-1.75,0.02,1.9,0,0.03,0
"182","CBM","OPC","WRT4","P2","Low","Mid-Atlantic","Riverine","Microtidal","Oligohaline",-0.54,0.54,NA,0.54,0,0,0.2,0.01,0
"183","CBM","OPC","WRT4","P3","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",-1.35,1.35,NA,1.26,0.01,0,0.4,0.1,0
"184","CBM","OPC","WRT4","P4","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",-3.04,3.04,NA,2.98,0.01,0,0.4,0.05,0
"185","CBM","OPC","WRT4","P5","Mid","Mid-Atlantic","Riverine","Microtidal","Oligohaline",-1.6,1.6,NA,1.34,0.01,0,-0.4,0,0
"186","DEL","SJR","A","A-V1","Up","Mid-Atlantic","Riverine","Microtidal","Mesohaline",1.67,-1.67,0,NA,0,0,-0.33,-0.12,NA
"187","DEL","SJR","A","A-V10","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",5,-5,-5,NA,0,0,-0.17,-0.11,0
"188","DEL","SJR","A","A-V2","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.56,-2.56,-2.56,NA,0.03,0,-0.17,-0.03,0
"189","DEL","SJR","A","A-V3","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",0.33,-0.33,-0.33,NA,0,0,-0.17,-0.05,0
"190","DEL","SJR","A","A-V4","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.5,-2.5,-2.5,NA,-0.02,0,0,0,0
"191","DEL","SJR","A","A-V5","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.5,-2.5,-2.5,NA,-0.03,0,0,0,0
"192","DEL","SJR","A","A-V6","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",5,-5,-5,NA,-0.05,0,0,0,0
"193","DEL","SJR","A","A-V7","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-5.83,5.83,5.83,NA,-0.06,0,0,0,0
"194","DEL","SJR","A","A-V8","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",1.67,-1.67,-1.67,NA,0.02,0,0,0,0
"195","DEL","SJR","A","A-V9","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.5,-2.5,-2.5,NA,-0.03,0,0,0,0
"196","DEL","SJR","B","B-V1","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",8.33,-8.33,0,NA,0,-8.33,0,0,0
"197","DEL","SJR","B","B-V10","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-0.79,0.79,-3.18,NA,0,0.64,0,0,0
"198","DEL","SJR","B","B-V2","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.5,-2.5,-2.5,NA,0.03,0,-0.33,-0.16,0
"199","DEL","SJR","B","B-V3","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",1.89,-1.89,-1.89,NA,0,0,-0.17,-0.06,0
"200","DEL","SJR","B","B-V4","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",7.5,-7.5,-7.5,NA,0,0,0,0,0
"201","DEL","SJR","B","B-V5","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",3.33,-3.33,-3.33,NA,-0.03,0,0,0,0
"202","DEL","SJR","B","B-V6","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-0.83,0.83,0.83,NA,0.01,0,0,0,0
"203","DEL","SJR","B","B-V7","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-0.71,0.72,0.72,NA,0.01,0,0,0,0
"204","DEL","SJR","B","B-V8","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-1.36,1.36,1.36,NA,0,0,-0.17,-0.11,0
"205","DEL","SJR","B","B-V9","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-7.14,7.14,7.14,NA,-0.08,0,-0.17,-0.08,0
"206","DEL","SJR","C","C-V1","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",15,-15,0,NA,0,-15,0,0,0
"207","DEL","SJR","C","C-V10","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-5.83,5.83,5.83,NA,0,0,0,0,0
"208","DEL","SJR","C","C-V2","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-0.83,0.83,14.17,NA,0.14,-13.33,0,0,0
"209","DEL","SJR","C","C-V3","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.58,-2.58,-2.58,NA,-0.03,0,0,0,0
"210","DEL","SJR","C","C-V4","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.62,-2.62,-2.62,NA,0.03,0,0,0,0
"211","DEL","SJR","C","C-V5","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",10.83,-10.83,-10.83,NA,0.11,0,0,0,0
"212","DEL","SJR","C","C-V6","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",5,-5,-5,NA,0.05,0,0,0,0
"213","DEL","SJR","C","C-V7","Low","Mid-Atlantic","Riverine","Microtidal","Mesohaline",7.58,-7.58,-7.58,NA,0.08,0,0,0,0
"214","DEL","SJR","C","C-V8","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",2.62,-2.62,-4.28,NA,0,0,0.17,0.07,0
"215","DEL","SJR","C","C-V9","Mid","Mid-Atlantic","Riverine","Microtidal","Mesohaline",-1.11,1.11,1.11,NA,0.15,0,-0.17,-0.11,0
"216","ELK","Lower","BigCreek1","1","Up","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0.03,NA,0.2,0.01,0
"217","ELK","Lower","BigCreek1","10","Low","West Coast","Riverine","Mesotidal","Polyhaline",8,-8,0,NA,0.08,NA,0,0,0
"218","ELK","Lower","BigCreek1","2","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"219","ELK","Lower","BigCreek1","3","Low","West Coast","Riverine","Mesotidal","Polyhaline",-3.46,3.46,0,NA,-0.03,NA,0,0,0
"220","ELK","Lower","BigCreek1","4","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,NA
"221","ELK","Lower","BigCreek1","5","Low","West Coast","Riverine","Mesotidal","Polyhaline",11.71,-11.71,0,NA,0.12,NA,0,0,0
"222","ELK","Lower","BigCreek1","6","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,NA
"223","ELK","Lower","BigCreek1","7","Low","West Coast","Riverine","Mesotidal","Polyhaline",3.46,-3.46,0,NA,0.03,NA,0,0,0
"224","ELK","Lower","BigCreek1","8","Low","West Coast","Riverine","Mesotidal","Polyhaline",2.73,-2.73,0,NA,0.03,NA,0,0,0
"225","ELK","Lower","BigCreek1","9","Low","West Coast","Riverine","Mesotidal","Polyhaline",-2.91,2.91,0,NA,-0.03,NA,0,0,0
"226","ELK","Lower","Lavender1","1","Low","West Coast","Riverine","Mesotidal","Polyhaline",5.63,-5.63,0,NA,0,NA,0,0,0
"227","ELK","Lower","Lavender1","10","Low","West Coast","Riverine","Mesotidal","Polyhaline",5.81,-5.81,0,NA,0.01,NA,-0.2,0,NA
"228","ELK","Lower","Lavender1","2","Low","West Coast","Riverine","Mesotidal","Polyhaline",1.78,-1.78,0,NA,0,NA,0,0,0
"229","ELK","Lower","Lavender1","3","Low","West Coast","Riverine","Mesotidal","Polyhaline",11.57,-11.57,0,NA,0,NA,0,0,0
"230","ELK","Lower","Lavender1","4","Low","West Coast","Riverine","Mesotidal","Polyhaline",9.21,-9.21,0,NA,0.06,NA,0.2,0.05,0
"231","ELK","Lower","Lavender1","5","Mid","West Coast","Riverine","Mesotidal","Polyhaline",8.92,-8.92,0,NA,-0.01,NA,0.2,0.03,0
"232","ELK","Lower","Lavender1","6","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0.2,0.05,0
"233","ELK","Lower","Lavender1","7","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0.2,0.07,0
"234","ELK","Lower","Lavender1","8","Low","West Coast","Riverine","Mesotidal","Polyhaline",8.46,-8.46,0,NA,0,NA,0.2,-0.02,0
"235","ELK","Lower","Lavender1","9","Low","West Coast","Riverine","Mesotidal","Polyhaline",10.22,-10.22,0,NA,0,NA,0,0,0
"236","ELK","Lower","RoundHill1","1","Up","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0.05,NA,0,0.07,0
"237","ELK","Lower","RoundHill1","10","Low","West Coast","Riverine","Mesotidal","Polyhaline",8.4,-8.4,0,NA,0.08,NA,0,0,0
"238","ELK","Lower","RoundHill1","2","Low","West Coast","Riverine","Mesotidal","Polyhaline",6.19,-6.19,0,NA,0.06,NA,0,0,0
"239","ELK","Lower","RoundHill1","3","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"240","ELK","Lower","RoundHill1","4","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,NA
"241","ELK","Lower","RoundHill1","5","Low","West Coast","Riverine","Mesotidal","Polyhaline",8.4,-8.4,0,NA,0.08,NA,0,0,0
"242","ELK","Lower","RoundHill1","6","Low","West Coast","Riverine","Mesotidal","Polyhaline",-2.73,2.73,0,NA,-0.03,NA,0,0,0
"243","ELK","Lower","RoundHill1","7","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"244","ELK","Lower","RoundHill1","8","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"245","ELK","Lower","RoundHill1","9","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"246","ELK","Lower","Yampah1","1","Up","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,-0.2,-0.11,0
"247","ELK","Lower","Yampah1","10","Low","West Coast","Riverine","Mesotidal","Polyhaline",-1.53,1.53,0,NA,-0.02,NA,0,0,0
"248","ELK","Lower","Yampah1","2","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"249","ELK","Lower","Yampah1","3","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"250","ELK","Lower","Yampah1","4","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"251","ELK","Lower","Yampah1","5","Low","West Coast","Riverine","Mesotidal","Polyhaline",3.46,-3.46,0,NA,0.03,NA,0,0,0
"252","ELK","Lower","Yampah1","6","Low","West Coast","Riverine","Mesotidal","Polyhaline",-10.23,10.23,0,NA,-0.1,NA,0,0,0
"253","ELK","Lower","Yampah1","7","Low","West Coast","Riverine","Mesotidal","Polyhaline",-3.46,3.46,0,NA,-0.03,NA,0,0,0
"254","ELK","Lower","Yampah1","8","Low","West Coast","Riverine","Mesotidal","Polyhaline",-2.84,2.84,0,NA,-0.03,NA,0,0,0
"255","ELK","Lower","Yampah1","9","Low","West Coast","Riverine","Mesotidal","Polyhaline",-8.4,8.4,0,NA,-0.08,NA,0,0,0
"256","ELK","Upper","Azevedo1","1","Up","West Coast","Riverine","Mesotidal","Polyhaline",0,0,12.82,NA,0.1,NA,-0.2,-0.04,0.13
"257","ELK","Upper","Azevedo1","10","Low","West Coast","Riverine","Mesotidal","Polyhaline",10.6,-10.6,0,NA,0.11,NA,0,0,0
"258","ELK","Upper","Azevedo1","2","Low","West Coast","Riverine","Mesotidal","Polyhaline",1.78,-1.78,0,NA,0,NA,0,0,0
"259","ELK","Upper","Azevedo1","3","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"260","ELK","Upper","Azevedo1","4","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"261","ELK","Upper","Azevedo1","5","Low","West Coast","Riverine","Mesotidal","Polyhaline",-6.19,6.19,0,NA,-0.06,NA,0,0,0
"262","ELK","Upper","Azevedo1","6","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"263","ELK","Upper","Azevedo1","7","Low","West Coast","Riverine","Mesotidal","Polyhaline",0.87,-0.87,0,NA,0.01,NA,-0.2,0,NA
"264","ELK","Upper","Azevedo1","8","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"265","ELK","Upper","Azevedo1","9","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"266","ELK","Upper","Hudson1","1","Up","West Coast","Riverine","Mesotidal","Polyhaline",16.81,-16.81,-2.93,NA,-0.03,NA,0,-0.01,0.05
"267","ELK","Upper","Hudson1","10","Low","West Coast","Riverine","Mesotidal","Polyhaline",1.29,-1.29,0,NA,0.01,NA,0,0,0
"268","ELK","Upper","Hudson1","2","Mid","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"269","ELK","Upper","Hudson1","3","Mid","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"270","ELK","Upper","Hudson1","4","Mid","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"271","ELK","Upper","Hudson1","5","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"272","ELK","Upper","Hudson1","6","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0.2,0.14,0
"273","ELK","Upper","Hudson1","7","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0.2,0.08,0
"274","ELK","Upper","Hudson1","8","Low","West Coast","Riverine","Mesotidal","Polyhaline",3.46,-3.46,0,NA,0.03,NA,0,0,0
"275","ELK","Upper","Hudson1","9","Low","West Coast","Riverine","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"276","GND","clmaj","1","1","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-8.75,8.75,0,4.38,0,0,1,0.3,0.08
"277","GND","clmaj","1","2","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-2.5,2.5,0,2.5,0,0,0,0,0
"278","GND","clmaj","1","3","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-8.12,8.12,0,6.25,0,0,0.5,0.12,0.03
"279","GND","clmaj","1","4","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",6.5,-6.5,0,-9.38,0,0,0.5,0.24,0.01
"280","GND","clmaj","1","5","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",1.25,-1.25,0,-6.25,0,0,0.75,0.26,0.05
"281","GND","clmaj","1","6","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",9.25,-9.25,0,-15,0,0,0.5,0.29,0.08
"282","GND","clmaj","1","7","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",5.62,-5.62,0,-16.25,0,0,1.5,0.41,0.11
"283","GND","clmaj","1","8","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",10,-10,0,-18.75,0,0,0.75,0.33,0.07
"284","GND","clmaj","2","1","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-10,10,0,9.38,0,0,0.5,0.08,0
"285","GND","clmaj","2","10","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-1.88,1.88,0,-5.62,0,0,0.75,0.27,0.13
"286","GND","clmaj","2","11","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-13.75,13.75,0,2.5,0,0,1.5,0.34,NA
"287","GND","clmaj","2","2","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-6.25,6.25,0,3.75,0,0,0.75,0.23,0.06
"288","GND","clmaj","2","3","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",5.62,-5.62,0,-13.12,0,0,1.25,0.34,0.13
"289","GND","clmaj","2","4","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",1.5,-1.5,0,-6.88,0,0,0.75,0.33,0.01
"290","GND","clmaj","2","5","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",7.75,-7.75,0,-13.12,0,0,0.5,0.25,0.01
"291","GND","clmaj","2","6","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-2.5,2.5,0,-1.88,0,0,1,0.32,0.08
"292","GND","clmaj","2","7","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-1.38,1.38,0,0,0,0,0.25,0.11,0
"293","GND","clmaj","2","8","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-4.38,4.38,0,-3.75,0,0,0.75,0.27,0.13
"294","GND","clmaj","2","9","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",1.25,-1.25,0,-8.75,0,0,0.25,0.1,0.21
"295","GND","clmaj","3","1","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-5,5,0,0,0,0,1,0.34,0.09
"296","GND","clmaj","3","10","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-14.38,14.38,0,1.25,0,0,1.75,0.34,NA
"297","GND","clmaj","3","11","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-10.62,10.62,0,-0.62,0,0,0.75,0.29,0.13
"298","GND","clmaj","3","2","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-1.88,1.88,0,-7.5,0,0,1.25,0.33,0.19
"299","GND","clmaj","3","3","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-8.25,8.25,0,-6.88,0,0,1,0.28,0.2
"300","GND","clmaj","3","4","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-0.62,0.62,0,-5.62,0,0,1,0.31,0.03
"301","GND","clmaj","3","5","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",8.75,-8.75,0,-10.62,0,0,0.75,0.25,0.02
"302","GND","clmaj","3","6","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",2.38,-2.38,0,-7.5,0,0,0.25,0.18,0.01
"303","GND","clmaj","3","7","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-10.62,10.62,0,3.75,0,0,1.5,0.36,NA
"304","GND","clmaj","3","8","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-6.88,6.88,0,-0.62,0,0,1,0.33,0.1
"305","GND","clmaj","3","9","Up","Gulf Coast","Riverine","Microtidal","Oligohaline",-14.38,14.38,0,2.5,0,0,2.5,0.46,NA
"306","GND","juro high","1","1","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",14,-14,0,0,0.14,0,0,0,0
"307","GND","juro high","1","2","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",4.5,-4.5,0,0.5,0.05,0,0.8,0.19,-0.01
"308","GND","juro high","1","3","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",3,-3,0,0.5,0.03,0,0.6,0.18,-0.01
"309","GND","juro high","1","4","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",2.5,-2.5,0,0.5,0.03,0,0.4,0.15,-0.02
"310","GND","juro high","1","5","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",-2,2,-1.5,0,-0.02,0,0.4,0.15,0
"311","GND","juro high","1","6","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",5,-5,0,0.5,0.06,0,1,0.24,-0.01
"312","GND","juro high","1","7","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",-2.5,2.5,0,2,-0.03,0,0.4,0.11,-0.03
"313","GND","juro high","2","1","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",6,-6,0,0,0.06,0,0.2,0.08,0
"314","GND","juro high","2","2","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",7.5,-7.5,0,0,0.08,0,0.2,0.05,0
"315","GND","juro high","2","3","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",5,-5,0,0.5,0.05,0,0.4,0.12,-0.02
"316","GND","juro high","2","4","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",-2.3,2.3,0,0,-0.02,0,0.2,0.1,0
"317","GND","juro high","2","5","Low","Gulf Coast","Riverine","Microtidal","Mesohaline",-2.1,2.1,1,0,-0.02,0,0.4,0.13,0
"318","GND","juro high","2","6","Low","Gulf Coast","Riverine","Microtidal","Mesohaline",1,-1,0,0.5,0.01,0,0.4,0.11,-0.02
"319","GND","juro high","2","7","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",8.5,-8.5,0,0.5,0.09,0,0.6,0.23,-0.09
"320","GND","juro high","3","1","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",3.5,-3.5,0,0,0.03,0,0.2,0.04,0
"321","GND","juro high","3","2","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",6.5,-6.5,0,0,0.06,0,0.2,0.05,0
"322","GND","juro high","3","3","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",8.5,-8.5,0,0,0.08,0,0.2,0.06,0
"323","GND","juro high","3","4","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",8,-8,0,0,0.08,0,0.4,0.09,0
"324","GND","juro high","3","5","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",7,-7,0,0.5,0.07,0,0.6,0.15,-0.01
"325","GND","juro high","3","6","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",3,-3,0,1,0.03,0,0.8,0.2,-0.05
"326","GND","juro high","3","7","Mid","Gulf Coast","Riverine","Microtidal","Mesohaline",8,-8,0,0.5,0.08,0,0.8,0.24,-0.05
"327","GND","juro low","1","1","Low","Gulf Coast","Bay Front","Microtidal","Mesohaline",3,-3,0,0,0.03,0,-0.2,-0.1,-0.16
"328","GND","juro low","1","10","Low","Gulf Coast","Bay Front","Microtidal","Mesohaline",8,-8,0,0,0.08,0,0,0.09,-0.1
"329","GND","juro low","1","11","Low","Gulf Coast","Bay Front","Microtidal","Mesohaline",6.5,-6.5,0,0,0.06,0,0.4,0.16,-0.05
"330","GND","juro low","1","12","Low","Gulf Coast","Bay Front","Microtidal","Mesohaline",-3,3,0,0,-0.03,0,0,0,0
"331","GND","juro low","1","2","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",5,-5,0,0,0.05,0,0,0,0
"332","GND","juro low","1","3","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",10,-10,0,0,0.11,0,0.4,0.09,-0.01
"333","GND","juro low","1","4","Low","Gulf Coast","Bay Front","Microtidal","Mesohaline",9,-9,0,0,0.09,0,0,0.03,-0.01
"334","GND","juro low","1","5","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",8.5,-8.5,0,0,0.09,0,0.2,0.04,0
"335","GND","juro low","1","6","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",10.5,-10.5,0,0,0.11,0,0.2,0.04,-0.01
"336","GND","juro low","1","7","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",10.5,-10.5,0,0,0.1,0,0.2,0.04,0
"337","GND","juro low","1","8","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",12,-12,0,0,0.12,0,0,0,0
"338","GND","juro low","1","9","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",10,-10,0,0,0.1,0,0,0,0
"339","GND","juro low","2","1","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",3,-3,0,0,0.05,0,-0.2,-0.09,-0.17
"340","GND","juro low","2","10","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",11.5,-11.5,0,0,0.12,0,0.2,0.05,0
"341","GND","juro low","2","11","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",2.5,-2.5,0,0,0.01,0,0,-0.02,-0.01
"342","GND","juro low","2","2","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",6,-6,0,0,0.06,0,0,0,0
"343","GND","juro low","2","3","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",2,-2,0,0,0.02,0,0,0.01,-0.01
"344","GND","juro low","2","4","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",11,-11,0,0,0.11,0,0,0,0
"345","GND","juro low","2","5","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",8,-8,0,0,0.09,0,0.4,0.08,-0.01
"346","GND","juro low","2","6","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",8,-8,0,0,0.08,0,0,0,0
"347","GND","juro low","2","7","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",9,-9,0,0,0.09,0,0,0,0
"348","GND","juro low","2","8","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",10.5,-10.5,0,0,0.11,0,0.2,0.05,0
"349","GND","juro low","2","9","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",8,-8,0,0,0.08,0,0,0,0
"350","GND","juro low","3","1","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",5,-5,0,0,0.05,0,-0.2,-0.13,-0.12
"351","GND","juro low","3","10","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",1,-1,0,0,0.01,0,0,0,0
"352","GND","juro low","3","11","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",2,-2,0,0,0.02,0,0,0,0
"353","GND","juro low","3","12","Low","Gulf Coast","Bay Front","Microtidal","Mesohaline",3,-3,0,0,0.03,0,0.2,0.13,-0.12
"354","GND","juro low","3","2","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",-0.5,0.5,0,0,-0.03,0,0,-0.08,0.05
"355","GND","juro low","3","3","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",0,0,0,0,0,0,0,0,0
"356","GND","juro low","3","4","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",7,-7,0,0,0.07,0,0,0,0
"357","GND","juro low","3","5","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",11,-11,0,0,0.11,0,0,0,0
"358","GND","juro low","3","6","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",9,-9,0,0,0.09,0,0,0,0
"359","GND","juro low","3","7","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",9,-9,0,0,0.09,0,0,0,0
"360","GND","juro low","3","8","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",9,-9,0,0,0.09,0,0,0,0
"361","GND","juro low","3","9","Mid","Gulf Coast","Bay Front","Microtidal","Mesohaline",8,-8,0,0,0.08,0,0,0,0
