"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","abiotic_cover","live_cover","halophyte","freshwater","EIR","invasive_cover","Richness","SWdiv","salt_ratio","Region","Geomorphology","tidal_range","salinity"
"181","ACE","EIS","T3","3","Mid",2013,28.84,71.16,71.16,NA,0.7116,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"182","ACE","EIS","T3","4","Mid",2013,78.18,21.82,21.82,NA,0.2182,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"183","ACE","EIS","T3","5","Mid",2013,89.37,10.63,10.63,NA,0.1063,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"184","ACE","EIS","T3","6","Low",2013,79.69,20.31,20.31,NA,0.2031,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"185","ACE","EIS","T1","1","Mid",2014,100,0,0,NA,0,NA,0,0,NA,"Southeast","Riverine","Microtidal","Polyhaline"
"186","ACE","EIS","T1","2","Mid",2014,57.21,42.79,42.79,NA,0.4279,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"187","ACE","EIS","T1","3","Mid",2014,75.07,24.93,24.93,NA,0.2493,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"188","ACE","EIS","T1","4","Mid",2014,81.16,18.84,18.84,NA,0.1884,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"189","ACE","EIS","T1","5","Mid",2014,90.65,9.35,9.35,NA,0.0935,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"190","ACE","EIS","T1","6","Mid",2014,100,0,0,NA,0,NA,0,0,NA,"Southeast","Riverine","Microtidal","Polyhaline"
"191","ACE","EIS","T1","7","Mid",2014,72.79,27.21,27.21,NA,0.2721,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"192","ACE","EIS","T1","8","Mid",2014,80.55,19.45,19.45,NA,0.1945,NA,2,0.654534023,1,"Southeast","Riverine","Microtidal","Polyhaline"
"193","ACE","EIS","T1","9","Mid",2014,72.79,27.21,27.21,NA,0.2721,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"194","ACE","EIS","T2","1","Mid",2014,53.08,46.92,46.92,NA,0.4692,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"195","ACE","EIS","T2","2","Mid",2014,31.62,68.38,68.38,NA,0.6838,NA,2,0.653360957,1,"Southeast","Riverine","Microtidal","Polyhaline"
"196","ACE","EIS","T2","3","Mid",2014,48.52,51.48,51.48,NA,0.5148,NA,2,0.649607734,1,"Southeast","Riverine","Microtidal","Polyhaline"
"197","ACE","EIS","T2","4","Mid",2014,61.8,38.2,38.2,NA,0.382,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"198","ACE","EIS","T2","5","Mid",2014,71.16,28.84,28.84,NA,0.2884,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"199","ACE","EIS","T2","6","Mid",2014,79.69,20.31,20.31,NA,0.2031,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"200","ACE","EIS","T3","2","Mid",2014,84.01,15.99,15.99,NA,0.1599,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"201","ACE","EIS","T3","3","Mid",2014,68.43,31.57,31.57,NA,0.3157,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"202","ACE","EIS","T3","4","Mid",2014,75.07,24.93,24.93,NA,0.2493,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"203","ACE","EIS","T3","5","Mid",2014,84.01,15.99,15.99,NA,0.1599,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"204","ACE","EIS","T3","6","Low",2014,87.46,12.54,12.54,NA,0.1184,NA,2,0.215311596,1,"Southeast","Riverine","Microtidal","Polyhaline"
"205","ACE","EIS","T1","1","Mid",2017,84.01,15.99,15.99,NA,0.1599,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"206","ACE","EIS","T1","2","Mid",2017,34.24,65.76,65.76,NA,0.6576,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"207","ACE","EIS","T1","3","Mid",2017,31.17,68.83,68.83,NA,0.6883,NA,2,0.178278273,1,"Southeast","Riverine","Microtidal","Polyhaline"
"208","ACE","EIS","T1","4","Mid",2017,59.19,40.81,40.81,NA,0.4081,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"209","ACE","EIS","T1","5","Mid",2017,61.13,38.87,38.87,NA,0.3887,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"210","ACE","EIS","T1","6","Mid",2017,95.5,4.5,4.5,NA,0.045,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"211","ACE","EIS","T1","7","Mid",2017,57.37,42.63,42.63,NA,0.4263,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"212","ACE","EIS","T1","8","Mid",2017,69.94,30.06,30.06,NA,0.3006,NA,2,0.219245631,1,"Southeast","Riverine","Microtidal","Polyhaline"
"213","ACE","EIS","T1","9","Mid",2017,5.83,94.17,94.17,NA,0.9417,NA,2,0.146894886,1,"Southeast","Riverine","Microtidal","Polyhaline"
"214","ACE","EIS","T2","1","Mid",2017,70.15,29.85,29.85,NA,0.2985,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"215","ACE","EIS","T2","2","Mid",2017,31.58,68.42,68.42,NA,0.6842,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"216","ACE","EIS","T2","3","Mid",2017,41.68,58.32,58.32,NA,0.5832,NA,2,0.623165484,1,"Southeast","Riverine","Microtidal","Polyhaline"
"217","ACE","EIS","T2","4","Mid",2017,18.35,81.65,81.65,NA,0.8165,NA,2,0.517881206,1,"Southeast","Riverine","Microtidal","Polyhaline"
"218","ACE","EIS","T2","5","Mid",2017,49.79,50.21,50.21,NA,0.5021,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"219","ACE","EIS","T2","6","Mid",2017,36.83,63.17,63.17,NA,0.6317,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"220","ACE","EIS","T3","1","Mid",2017,100,0,0,NA,0,NA,0,0,NA,"Southeast","Riverine","Microtidal","Polyhaline"
"221","ACE","EIS","T3","2","Mid",2017,76.65,23.35,23.35,NA,0.2335,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"222","ACE","EIS","T3","3","Mid",2017,46.49,53.51,53.51,NA,0.5351,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"223","ACE","EIS","T3","4","Mid",2017,63.02,36.98,36.98,NA,0.3698,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"224","ACE","EIS","T3","5","Mid",2017,73.47,26.53,26.53,NA,0.2653,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"225","ACE","EIS","T3","6","Low",2017,46.23,53.77,53.77,NA,0.5009,NA,2,0.249583978,1,"Southeast","Riverine","Microtidal","Polyhaline"
"226","ACE","EIS","T1","1","Mid",2018,100,0,0,NA,0,NA,0,0,NA,"Southeast","Riverine","Microtidal","Polyhaline"
"227","ACE","EIS","T1","2","Mid",2018,34.24,65.76,65.76,NA,0.6576,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"228","ACE","EIS","T1","3","Mid",2018,48.48,51.52,51.52,NA,0.5152,NA,2,0.254822235,1,"Southeast","Riverine","Microtidal","Polyhaline"
"229","ACE","EIS","T1","4","Mid",2018,81.16,18.84,18.84,NA,0.1884,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"230","ACE","EIS","T1","5","Mid",2018,68.43,31.57,31.57,NA,0.3157,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"231","ACE","EIS","T1","6","Mid",2018,96.66,3.34,3.34,NA,0.0334,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"232","ACE","EIS","T1","7","Mid",2018,57.37,42.63,42.63,NA,0.4263,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"233","ACE","EIS","T1","8","Mid",2018,63.85,36.15,36.15,NA,0.3615,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"234","ACE","EIS","T1","9","Mid",2018,11.57,88.43,88.43,NA,0.8843,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"235","ACE","EIS","T2","1","Mid",2018,36.83,63.17,63.17,NA,0.6317,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"236","ACE","EIS","T2","2","Mid",2018,34.8,65.2,65.2,NA,0.652,NA,2,0.68773067,1,"Southeast","Riverine","Microtidal","Polyhaline"
"237","ACE","EIS","T2","3","Mid",2018,26.68,73.32,73.32,NA,0.7332,NA,2,0.639680163,1,"Southeast","Riverine","Microtidal","Polyhaline"
"238","ACE","EIS","T2","4","Mid",2018,23.26,76.74,76.74,NA,0.7674,NA,2,0.388949915,1,"Southeast","Riverine","Microtidal","Polyhaline"
"239","ACE","EIS","T2","5","Mid",2018,29.2,70.81,70.81,NA,0.70803,NA,2,0.159210671,1,"Southeast","Riverine","Microtidal","Polyhaline"
"240","ACE","EIS","T2","6","Mid",2018,36.83,63.17,63.17,NA,0.6317,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"241","ACE","EIS","T3","1","Mid",2018,89.37,10.63,10.63,NA,0.1063,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"242","ACE","EIS","T3","2","Mid",2018,59.19,40.81,40.81,NA,0.4081,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"243","ACE","EIS","T3","3","Mid",2018,68.43,31.57,31.57,NA,0.3157,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"244","ACE","EIS","T3","4","Mid",2018,73.47,26.53,26.53,NA,0.2653,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"245","ACE","EIS","T1","1","Mid",2019,100,0,0,NA,0,NA,0,0,NA,"Southeast","Riverine","Microtidal","Polyhaline"
"246","ACE","EIS","T1","2","Mid",2019,68.43,31.57,31.57,NA,0.3157,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"247","ACE","EIS","T1","3","Mid",2019,51.78,48.22,48.22,NA,0.4822,NA,2,0.313913777,1,"Southeast","Riverine","Microtidal","Polyhaline"
"248","ACE","EIS","T1","4","Mid",2019,66.67,33.33,33.33,NA,0.3333,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"249","ACE","EIS","T1","5","Mid",2019,66.01,33.99,33.99,NA,0.3399,NA,2,0.26421715,1,"Southeast","Riverine","Microtidal","Polyhaline"
"250","ACE","EIS","T1","6","Mid",2019,91.09,8.91,8.91,NA,0.0891,NA,2,0.27247467,1,"Southeast","Riverine","Microtidal","Polyhaline"
"251","ACE","EIS","T1","7","Mid",2019,75.85,24.15,24.15,NA,0.2415,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"252","ACE","EIS","T1","8","Mid",2019,76.78,23.22,23.22,NA,0.2322,NA,2,0.250800172,1,"Southeast","Riverine","Microtidal","Polyhaline"
"253","ACE","EIS","T1","9","Mid",2019,57.37,42.63,42.63,NA,0.4263,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"254","ACE","EIS","T2","1","Mid",2019,23.11,76.89,76.89,NA,0.7689,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"255","ACE","EIS","T2","2","Mid",2019,46.68,53.32,53.32,NA,0.5332,NA,2,0.689613251,1,"Southeast","Riverine","Microtidal","Polyhaline"
"256","ACE","EIS","T2","3","Mid",2019,19.7,80.3,80.3,NA,0.803,NA,2,0.499538014,1,"Southeast","Riverine","Microtidal","Polyhaline"
"257","ACE","EIS","T2","4","Mid",2019,54.98,45.02,45.02,NA,0.4502,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"258","ACE","EIS","T2","5","Mid",2019,0,100,100,NA,1,NA,2,0.243696713,1,"Southeast","Riverine","Microtidal","Polyhaline"
"259","ACE","EIS","T2","6","Mid",2019,52.62,47.38,47.38,NA,0.4738,NA,2,0.092433226,1,"Southeast","Riverine","Microtidal","Polyhaline"
"260","ACE","EIS","T3","2","Mid",2019,55.17,44.83,44.83,NA,0.4483,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"261","ACE","EIS","T3","3","Mid",2019,59.19,40.81,40.81,NA,0.4081,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"262","ACE","EIS","T3","4","Mid",2019,68.43,31.57,31.57,NA,0.3157,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"263","ACE","EIS","T3","5","Mid",2019,57.21,42.79,42.79,NA,0.4279,NA,1,0,1,"Southeast","Riverine","Microtidal","Polyhaline"
"264","ACE","EIS","T3","6","Low",2019,100,0,0,NA,0,NA,0,0,NA,"Southeast","Riverine","Microtidal","Polyhaline"
"265","APA","PC","1","1","Low",2014,0,100.01,12.85,0,0,0,4,0.751767803,0.872412759,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"266","APA","PC","1","2","Low",2014,0,100,70,30,0,0,2,0.610864302,0.7,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"267","APA","PC","1","3","Low",2014,25,75,37.5,37.5,0.25,0,2,0.693147181,0.5,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"268","APA","PC","1","4","Low",2014,22.4,77.6,15,62.5,0.224,0,3,0.500557062,0.194587629,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"269","APA","PC","1","5","Mid",2014,22.3,77.7,0.2,15,0.223,0,4,0.509764578,0.806949807,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"270","APA","PC","1","6","Mid",2014,0,100,0.1,0,0,0,3,0.423809688,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"271","APA","PC","1","7","Mid",2014,12.4,87.6,0,0,0,0,2,0.008875337,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"272","APA","PC","1","8","Mid",2014,0,100.01,0.1,0,0,0,5,0.438747917,0.9990001,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"273","APA","PC","1","9","Mid",2014,61.8,38.2,0,0,0,0,8,0.127103175,0.992146597,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"274","APA","PC","2","1","Low",2014,37.5,62.5,0,0,0.375,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"275","APA","PC","2","2","Low",2014,7.5,92.5,30,0,0.075,0,3,0.854890636,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"276","APA","PC","2","3","Low",2014,0,100,0,0,0,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"277","APA","PC","2","4","Low",2014,12.4,87.6,0.1,0,0.124,0,2,0.008875337,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"278","APA","PC","2","5","Mid",2014,12.5,87.5,0,0,0.125,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"279","APA","PC","2","6","Mid",2014,12.4,87.6,0.1,0,0.124,0,2,0.008875337,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"280","APA","PC","2","7","Mid",2014,39.9,60.1,15.1,0,0,0,5,1.396296804,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"281","APA","PC","2","8","Mid",2014,12.3,87.7,0.2,0,0.001,0,3,0.017731735,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"282","APA","PC","2","9","Mid",2014,12.2,87.8,0.1,0,0,0,4,0.026569258,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"283","APA","PC","3","1","Low",2014,7.5,92.5,30,0,0.075,0,3,0.854890636,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"284","APA","PC","3","10","Up",2014,12.74,87.24,74.5,0,8e-04,0,4,0.430137785,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"285","APA","PC","3","2","Low",2014,12.4,87.6,87.5,0,0.124,0,2,0.008875337,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"286","APA","PC","3","3","Low",2014,32.1,67.9,0,0.1,0.321,0,7,1.033451985,0.556701031,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"287","APA","PC","3","4","Low",2014,22.4,77.6,77.5,0,0.224,0,3,0.500557062,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"288","APA","PC","3","5","Mid",2014,7.3,92.7,15.1,0,0.073,0,5,0.869941301,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"289","APA","PC","3","6","Mid",2014,69.8,30.2,30.1,0,0.698,0,4,0.732974738,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"290","APA","PC","3","7","Mid",2014,22.1,77.9,0.2,0,0.001,0,6,0.528113645,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"291","APA","PC","3","8","Mid",2014,12.3,87.7,0.1,0,0.001,0,3,0.017731735,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"292","APA","PC","3","9","Mid",2014,12.4,87.6,0.1,0,0.001,0,2,0.008875337,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"293","APA","PC","1","1","Low",2015,79.8,20.2,0.1,0,0.798,0,4,0.619176389,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"294","APA","PC","1","2","Low",2015,0,100,90,10,0,0,2,0.325082973,0.9,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"295","APA","PC","1","3","Low",2015,0,100,35,65,0,0,2,0.647446639,0.35,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"296","APA","PC","1","4","Low",2015,10,90,5,85,0.1,0,2,0.214559155,0.055555556,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"297","APA","PC","1","5","Mid",2015,4.7,95.3,0.2,0.1,0.047,0,4,0.024736745,0.998950682,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"298","APA","PC","1","6","Mid",2015,0,100,0.1,0,0,0,3,0.430453736,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"299","APA","PC","1","7","Mid",2015,0,100,0,0,0,0,2,0.007907255,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"300","APA","PC","1","8","Mid",2015,0,100,0,0,0,0,2,0.325082973,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"301","APA","PC","1","9","Mid",2015,34.5,65.5,0,0,0,0,6,0.05710541,0.995419847,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"302","APA","PC","2","1","Low",2015,25,75,0,0,0.25,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"303","APA","PC","2","2","Low",2015,5,95,45,0,0.05,0,3,0.856997755,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"304","APA","PC","2","3","Low",2015,5,95,0,0,0.05,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"305","APA","PC","2","4","Low",2015,0,100,5,0,0,0,2,0.198515243,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"306","APA","PC","2","5","Mid",2015,10,90,0,0,0.1,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"307","APA","PC","2","6","Mid",2015,24.9,75.1,0.1,0,0.249,0,2,0.010147456,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"308","APA","PC","2","7","Mid",2015,29.7,70.3,15.1,0,0,0,7,1.259615874,0.998577525,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"309","APA","PC","2","8","Mid",2015,4.8,95.2,5.1,0,0.05,0,5,0.425105794,0.947478992,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"310","APA","PC","2","9","Mid",2015,4.8,95.2,0.1,0,0,0,3,0.016507382,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"311","APA","PC","3","1","Low",2015,20,80,65,0,0.2,0,2,0.482577565,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"312","APA","PC","3","10","Up",2015,24.8,75.2,60.2,0,0.001,0,4,0.519341261,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"313","APA","PC","3","2","Low",2015,0,100,90,0,0,0,3,0.332884812,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"314","APA","PC","3","3","Low",2015,19.4,80.6,0,0.1,0.194,0,9,0.517197223,0.934243176,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"315","APA","PC","3","4","Low",2015,0,100,90,0,0,0,3,0.856840995,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"316","APA","PC","3","5","Mid",2015,4.99,95.03,25.13,0,0.04989,0,6,0.788441616,0.947490266,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"317","APA","PC","3","6","Mid",2015,49.9,50.1,50,0,0.499,0,3,0.513806026,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"318","APA","PC","3","7","Mid",2015,19.6,80.4,5.2,0,0.05,0,7,0.637173641,0.875621891,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"319","APA","PC","3","8","Mid",2015,4.8,95.2,0.1,0,0.001,0,3,0.016507382,0.99894958,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"320","APA","PC","3","9","Mid",2015,4.7,95.3,0.2,0,0.001,0,4,0.024736745,0.998950682,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"321","APA","PC","1","1","Low",2015,25,75,25,0,0.25,0,3,0.853236151,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"322","APA","PC","1","2","Low",2015,5,95,95,0,0.05,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"323","APA","PC","1","3","Low",2015,25,75,75,0,0.25,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"324","APA","PC","1","4","Low",2015,20,80,65,0,0.2,0,2,0.482577565,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"325","APA","PC","1","5","Mid",2015,4.8,95.2,0.2,0,0.048,0,3,0.016507382,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"326","APA","PC","1","6","Mid",2015,4.9,95.1,0.1,0,0.049,0,3,0.344403741,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"327","APA","PC","1","7","Mid",2015,0,100,0,0,0,0,2,0.007907255,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"328","APA","PC","1","8","Mid",2015,0,100,0.1,0,0,0,6,0.355405652,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"329","APA","PC","1","9","Mid",2015,4.8,95.2,0,0,0,0,5,0.552044498,0.946428571,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"330","APA","PC","2","1","Low",2015,10,90,0,0,0.1,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"331","APA","PC","2","2","Low",2015,25,75,20,0,0.25,0,3,0.76475442,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"332","APA","PC","2","3","Low",2015,0,100,0,0,0,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"333","APA","PC","2","4","Low",2015,10,90,5,0,0.1,0,2,0.214559155,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"334","APA","PC","2","5","Mid",2015,10,90,0,0,0.1,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"335","APA","PC","2","6","Mid",2015,14.9,85.1,0.1,0,0.149,0,2,0.009102026,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"336","APA","PC","2","7","Mid",2015,25,75,5.1,0,0,0,6,0.910261745,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"337","APA","PC","2","8","Mid",2015,4.7,95.3,5.1,0,0.05,0,5,0.230279712,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"338","APA","PC","2","9","Mid",2015,0,100,0,0,0,0,3,0.430453736,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"339","APA","PC","3","1","Low",2015,74.9,25.1,5.1,0,0.749,0,3,0.524398662,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"340","APA","PC","3","10","Up",2015,19.8,80.2,65.2,0,0.001,0,4,0.500540865,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"341","APA","PC","3","2","Low",2015,0,100,90,0,0,0,3,0.518186213,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"342","APA","PC","3","3","Low",2015,54.8,45.2,0,5,0.548,0,6,1.029748124,0.778761062,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"343","APA","PC","3","4","Low",2015,0,100,85,0,0,0,3,0.937636962,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"344","APA","PC","3","5","Mid",2015,5,95,30.2,0,0.05,0,4,0.639392602,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"345","APA","PC","3","6","Mid",2015,74.9,25.1,25.1,0,0.749,0,3,0.696320219,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"346","APA","PC","3","7","Mid",2015,14.7,85.3,10.2,0,0.1,0,5,0.388182849,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"347","APA","PC","3","8","Mid",2015,0,100,0.1,0,0.001,0,3,0.206371179,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"348","APA","PC","3","9","Mid",2015,0,100,99.9,0,0.999,0,2,0.007907255,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"349","APA","PC","1","1","Low",2016,34.9,65.1,20,0,0.349,0,4,0.868908348,0.998463902,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"350","APA","PC","1","2","Low",2016,44.9,55.1,55,0.1,0.449,0,2,0.013268288,0.998185118,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"351","APA","PC","1","3","Low",2016,5,95,90,5,0.05,0,2,0.206192051,0.947368421,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"352","APA","PC","1","4","Low",2016,0,100,69.93,29.97,0,0,3,0.618160693,0.7003,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"353","APA","PC","1","5","Mid",2016,4.7,95.3,0.2,0.1,0.047,0,4,0.024736745,0.998950682,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"354","APA","PC","1","6","Mid",2016,0,100,0.1,0,0,0,3,0.332665146,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"355","APA","PC","1","7","Mid",2016,4.9,95.1,0,0,0,0,2,0.008261817,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"356","APA","PC","1","8","Mid",2016,4.8,95.2,0.1,0,0,0,4,0.530079343,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"357","APA","PC","1","9","Mid",2016,4.6,95.4,0.1,0,0,0,6,0.238277469,0.945492662,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"358","APA","PC","2","1","Low",2016,35,65,0,0,0.35,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"359","APA","PC","2","2","Low",2016,15,85,25,0,0.15,0,2,0.605797499,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"360","APA","PC","2","3","Low",2016,0,100,0,0,0,0,1,0,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
"361","APA","PC","2","4","Low",2016,4.9,95.1,0.1,0,0.049,0,2,0.008261817,1,"Gulf Coast","Bay Front","Microtidal","Polyhaline"
